 TIME (ms)      DELTA_TEMP (K) AVG_TEMP (K)   
  2.3102235E+10  2.4189997E+00  2.4942999E+02 
  2.3105712E+10  2.4219999E+00  2.4945999E+02 
  2.3107019E+10  2.4219999E+00  2.4942999E+02 
  2.3110496E+10  2.4259996E+00  2.4945999E+02 
  2.3113974E+10  2.4289999E+00  2.4945999E+02 
  2.3117451E+10  2.4349999E+00  2.4945999E+02 
  2.3120929E+10  2.4349999E+00  2.4942999E+02 
  2.3126143E+10  2.4419999E+00  2.4945999E+02 
  2.3127450E+10  2.4410000E+00  2.4945999E+02 
  2.3128752E+10  2.4410000E+00  2.4942999E+02 
  2.3132230E+10  2.4480000E+00  2.4942999E+02 
  2.3135707E+10  2.4480000E+00  2.4942999E+02 
  2.3136580E+10  2.4509997E+00  2.4942999E+02 
  2.3137014E+10  2.4509997E+00  2.4945999E+02 
  2.3140491E+10  2.4540000E+00  2.4942999E+02 
  2.3143969E+10  2.4540000E+00  2.4945999E+02 
  2.3147446E+10  2.4579997E+00  2.4938998E+02 
  2.3150924E+10  2.4639997E+00  2.4942999E+02 
  2.3154401E+10  2.4669995E+00  2.4938998E+02 
  2.3157879E+10  2.4699998E+00  2.4938998E+02 
  2.3161356E+10  2.4729996E+00  2.4938998E+02 
  2.3164834E+10  2.4759998E+00  2.4938998E+02 
  2.3168311E+10  2.4759998E+00  2.4942999E+02 
  2.3171789E+10  2.4799995E+00  2.4938998E+02 
  2.3175266E+10  2.4859996E+00  2.4942999E+02 
  2.3178744E+10  2.4829998E+00  2.4942999E+02 
  2.3182221E+10  2.4899998E+00  2.4942999E+02 
  2.3185703E+10  2.4919996E+00  2.4945999E+02 
  2.3190049E+10  2.4989996E+00  2.4938998E+02 
  2.3193526E+10  2.4989996E+00  2.4938998E+02 
  2.3197004E+10  2.5059996E+00  2.4942999E+02 
  2.3200481E+10  2.5059996E+00  2.4939999E+02 
  2.3203959E+10  2.5109997E+00  2.4938998E+02 
  2.3207436E+10  2.5119996E+00  2.4938998E+02 
  2.3210914E+10  2.5149999E+00  2.4938998E+02 
  2.3214391E+10  2.5179996E+00  2.4938998E+02 
  2.3217869E+10  2.5219998E+00  2.4938998E+02 
  2.3221346E+10  2.5249996E+00  2.4941998E+02 
  2.3223521E+10  2.5309997E+00  2.4938998E+02 
  2.3226999E+10  2.5279999E+00  2.4938998E+02 
  2.3230476E+10  2.5339999E+00  2.4938998E+02 
  2.3233954E+10  2.5369997E+00  2.4938998E+02 
  2.3237431E+10  2.5369997E+00  2.4938998E+02 
  2.3240909E+10  2.5429997E+00  2.4937997E+02 
  2.3244386E+10  2.5469999E+00  2.4938998E+02 
  2.3247864E+10  2.5499997E+00  2.4938998E+02 
  2.3248736E+10  2.5499997E+00  2.4938998E+02 
  2.3252214E+10  2.5530000E+00  2.4938998E+02 
  2.3255691E+10  2.5559998E+00  2.4938998E+02 
  2.3259169E+10  2.5599999E+00  2.4938998E+02 
  2.3262646E+10  2.5629997E+00  2.4937997E+02 
  2.3266124E+10  2.5660000E+00  2.4935999E+02 
  2.3269601E+10  2.5689998E+00  2.4934998E+02 
  2.3273079E+10  2.5719995E+00  2.4941998E+02 
  2.3276556E+10  2.5730000E+00  2.4938998E+02 
  2.3280034E+10  2.5790000E+00  2.4938998E+02 
  2.3280902E+10  2.5809999E+00  2.4938998E+02 
  2.3284380E+10  2.5819998E+00  2.4934998E+02 
  2.3287857E+10  2.5849996E+00  2.4937997E+02 
  2.3291339E+10  2.5879998E+00  2.4938998E+02 
  2.3292641E+10  2.5879998E+00  2.4934998E+02 
  2.3296119E+10  2.5909996E+00  2.4934998E+02 
  2.3299596E+10  2.5949998E+00  2.4934998E+02 
  2.3303074E+10  2.5979996E+00  2.4937997E+02 
  2.3306551E+10  2.6009998E+00  2.4931998E+02 
  2.3309595E+10  2.6039996E+00  2.4938998E+02 
  2.3310029E+10  2.6039996E+00  2.4934998E+02 
  2.3310463E+10  2.6069999E+00  2.4938998E+02 
  2.3314375E+10  2.6069999E+00  2.4934998E+02 
  2.3315247E+10  2.6069999E+00  2.4938998E+02 
  2.3318725E+10  2.6139998E+00  2.4934998E+02 
  2.3322202E+10  2.6169996E+00  2.4934998E+02 
  2.3325680E+10  2.6169996E+00  2.4934998E+02 
  2.3329157E+10  2.6199999E+00  2.4938998E+02 
  2.3332635E+10  2.6229997E+00  2.4938998E+02 
  2.3336112E+10  2.6269999E+00  2.4931998E+02 
  2.3338721E+10  2.6299996E+00  2.4934998E+02 
  2.3342199E+10  2.6329999E+00  2.4931998E+02 
  2.3345676E+10  2.6359997E+00  2.4932999E+02 
  2.3349154E+10  2.6369996E+00  2.4935999E+02 
  2.3352631E+10  2.6429996E+00  2.4932999E+02 
  2.3356109E+10  2.6429996E+00  2.4929999E+02 
  2.3359586E+10  2.6469998E+00  2.4928000E+02 
  2.3363064E+10  2.6499996E+00  2.4931998E+02 
  2.3366541E+10  2.6539998E+00  2.4931998E+02 
  2.3370019E+10  2.6569996E+00  2.4929999E+02 
  2.3373496E+10  2.6609998E+00  2.4934000E+02 
  2.3376974E+10  2.6609998E+00  2.4932999E+02 
  2.3380451E+10  2.6689997E+00  2.4928000E+02 
  2.3383933E+10  2.6749997E+00  2.4926999E+02 
  2.3387410E+10  2.6749997E+00  2.4931000E+02 
  2.3390888E+10  2.6719999E+00  2.4931000E+02 
  2.3395557E+10  2.6669998E+00  2.4928000E+02 
  2.3395996E+10  2.6639996E+00  2.4931000E+02 
  2.3396430E+10  2.6629996E+00  2.4934000E+02 
  2.3399907E+10  2.6529999E+00  2.4934000E+02 
  2.3403385E+10  2.6399999E+00  2.4934000E+02 
  2.3404253E+10  2.6369996E+00  2.4931998E+02 
  2.3407731E+10  2.6199999E+00  2.4937997E+02 
  2.3411208E+10  2.5999999E+00  2.4938998E+02 
  2.3414686E+10  2.5839996E+00  2.4934000E+02 
  2.3418163E+10  2.5609999E+00  2.4934998E+02 
  2.3421641E+10  2.5409999E+00  2.4941998E+02 
  2.3423816E+10  2.5279999E+00  2.4938998E+02 
  2.3427293E+10  2.5079999E+00  2.4941998E+02 
  2.3430771E+10  2.4889998E+00  2.4938998E+02 
  2.3432942E+10  2.4759998E+00  2.4941998E+02 
  2.3435117E+10  2.4659996E+00  2.4941998E+02 
  2.3438594E+10  2.4459996E+00  2.4945999E+02 
  2.3440335E+10  2.4359999E+00  2.4941998E+02 
  2.3443812E+10  2.4209995E+00  2.4941998E+02 
  2.3447290E+10  2.4009995E+00  2.4948999E+02 
  2.3450767E+10  2.3829999E+00  2.4948999E+02 
  2.3454245E+10  2.3669996E+00  2.4948999E+02 
  2.3457722E+10  2.3499999E+00  2.4948999E+02 
  2.3461200E+10  2.3309999E+00  2.4956000E+02 
  2.3464677E+10  2.3189998E+00  2.4953000E+02 
  2.3466414E+10  2.3079996E+00  2.4945999E+02 
  2.3469892E+10  2.2959995E+00  2.4953000E+02 
  2.3473369E+10  2.2770000E+00  2.4953000E+02 
  2.3476847E+10  2.2679996E+00  2.4953000E+02 
  2.3480054E+10  2.2539997E+00  2.4951999E+02 
  2.3482229E+10  2.2419996E+00  2.4953000E+02 
  2.3482663E+10  2.2419996E+00  2.4953000E+02 
  2.3486140E+10  2.2329998E+00  2.4956000E+02 
  2.3489618E+10  2.2199998E+00  2.4956000E+02 
  2.3493095E+10  2.2029996E+00  2.4959000E+02 
  2.3496573E+10  2.1910000E+00  2.4956000E+02 
  2.3500050E+10  2.1809998E+00  2.4956000E+02 
  2.3503528E+10  2.1639996E+00  2.4956000E+02 
  2.3507005E+10  2.1559997E+00  2.4956000E+02 
  2.3507874E+10  2.1539998E+00  2.4962000E+02 
  2.3517004E+10  2.1239996E+00  2.4959000E+02 
  2.3520481E+10  2.1109996E+00  2.4959000E+02 
  2.3524393E+10  2.0969996E+00  2.4962000E+02 
  2.3527870E+10  2.0879998E+00  2.4962997E+02 
  2.3528305E+10  2.0849996E+00  2.4962000E+02 
  2.3529173E+10  2.0849996E+00  2.4959000E+02 
  2.3532650E+10  2.0719995E+00  2.4962000E+02 
  2.3536128E+10  2.0619998E+00  2.4962000E+02 
  2.3539606E+10  2.0530000E+00  2.4962000E+02 
  2.3543083E+10  2.0429997E+00  2.4965997E+02 
  2.3546561E+10  2.0359998E+00  2.4965997E+02 
  2.3550038E+10  2.0229998E+00  2.4965997E+02 
  2.3553516E+10  2.0139999E+00  2.4965997E+02 
  2.3556887E+10  2.0000000E+00  2.4962000E+02 
  2.3560364E+10  1.9909999E+00  2.4971997E+02 
  2.3563407E+10  1.9799998E+00  2.4962997E+02 
  2.3564714E+10  1.9789999E+00  2.4965997E+02 
  2.3568191E+10  1.9699998E+00  2.4968997E+02 
  2.3569060E+10  1.9679999E+00  2.4966998E+02 
  2.3572537E+10  1.9589999E+00  2.4965997E+02 
  2.3576015E+10  1.9489999E+00  2.4966998E+02 
  2.3581557E+10  1.9349999E+00  2.4966998E+02 
  2.3585034E+10  1.9269998E+00  2.4968997E+02 
  2.3588512E+10  1.9180000E+00  2.4966998E+02 
  2.3591989E+10  1.9099998E+00  2.4968997E+02 
  2.3595467E+10  1.9009998E+00  2.4966998E+02 
  2.3598944E+10  1.8929999E+00  2.4968997E+02 
  2.3602422E+10  1.8850000E+00  2.4972998E+02 
  2.3605899E+10  1.8769999E+00  2.4972998E+02 
  2.3609377E+10  1.8690000E+00  2.4976999E+02 
  2.3612854E+10  1.8609998E+00  2.4972998E+02 
  2.3616332E+10  1.8529999E+00  2.4973999E+02 
  2.3619375E+10  1.8460000E+00  2.4976999E+02 
  2.3621550E+10  1.8409998E+00  2.4976999E+02 
  2.3625028E+10  1.8339999E+00  2.4976999E+02 
  2.3628505E+10  1.8260000E+00  2.4973999E+02 
  2.3631983E+10  1.8179998E+00  2.4976999E+02 
  2.3635460E+10  1.8099999E+00  2.4976999E+02 
  2.3638938E+10  1.8030000E+00  2.4973999E+02 
  2.3642415E+10  1.7949998E+00  2.4976999E+02 
  2.3645893E+10  1.7879999E+00  2.4976999E+02 
  2.3649370E+10  1.7800000E+00  2.4973999E+02 
  2.3652848E+10  1.7729998E+00  2.4976999E+02 
  2.3655018E+10  1.7689998E+00  2.4976999E+02 
  2.3655457E+10  1.7679999E+00  2.4976999E+02 
  2.3658934E+10  1.7609999E+00  2.4976999E+02 
  2.3662412E+10  1.7529998E+00  2.4976999E+02 
  2.3665889E+10  1.7459998E+00  2.4975000E+02 
  2.3669367E+10  1.7389998E+00  2.4981000E+02 
  2.3672844E+10  1.7319999E+00  2.4984000E+02 
  2.3676322E+10  1.7249999E+00  2.4976999E+02 
  2.3680233E+10  1.7179999E+00  2.4984000E+02 
  2.3683711E+10  1.7099998E+00  2.4981000E+02 
  2.3687188E+10  1.7029998E+00  2.4981000E+02 
  2.3690666E+10  1.6969998E+00  2.4981000E+02 
  2.3694143E+10  1.6899998E+00  2.4981000E+02 
  2.3697621E+10  1.6829998E+00  2.4976999E+02 
  2.3701098E+10  1.6769998E+00  2.4981000E+02 
  2.3701967E+10  1.6750000E+00  2.4981000E+02 
  2.3705444E+10  1.6689999E+00  2.4984000E+02 
  2.3708922E+10  1.6619999E+00  2.4981000E+02 
  2.3712399E+10  1.6550000E+00  2.4981000E+02 
  2.3715877E+10  1.6489999E+00  2.4981000E+02 
  2.3722615E+10  1.6359999E+00  2.4984998E+02 
  2.3726092E+10  1.6299999E+00  2.4984998E+02 
  2.3729570E+10  1.6239998E+00  2.4987997E+02 
  2.3733047E+10  1.6169999E+00  2.4981998E+02 
  2.3736525E+10  1.6109998E+00  2.4984998E+02 
  2.3740002E+10  1.6049998E+00  2.4987997E+02 
  2.3741743E+10  1.6020000E+00  2.4984998E+02 
  2.3745221E+10  1.5960000E+00  2.4987997E+02 
  2.3748698E+10  1.5899999E+00  2.4987997E+02 
  2.3752176E+10  1.5839999E+00  2.4987997E+02 
  2.3755653E+10  1.5779998E+00  2.4991998E+02 
  2.3759131E+10  1.5709999E+00  2.4987997E+02 
  2.3762608E+10  1.5649998E+00  2.4987997E+02 
  2.3766086E+10  1.5589998E+00  2.4984998E+02 
  2.3769563E+10  1.5530000E+00  2.4987997E+02 
  2.3773041E+10  1.5479999E+00  2.4987997E+02 
  2.3776518E+10  1.5419998E+00  2.4991998E+02 
  2.3779996E+10  1.5359998E+00  2.4987997E+02 
  2.3783473E+10  1.5300000E+00  2.4991998E+02 
  2.3786951E+10  1.5249999E+00  2.4990997E+02 
  2.3790428E+10  1.5179999E+00  2.4991998E+02 
  2.3793906E+10  1.5129998E+00  2.4987997E+02 
  2.3797383E+10  1.5070000E+00  2.4991998E+02 
  2.3800861E+10  1.5009999E+00  2.4991998E+02 
  2.3804338E+10  1.4949999E+00  2.4988998E+02 
  2.3807816E+10  1.4899998E+00  2.4991998E+02 
  2.3811293E+10  1.4849999E+00  2.4994998E+02 
  2.3814771E+10  1.4779999E+00  2.4991998E+02 
  2.3818248E+10  1.4729998E+00  2.4991998E+02 
  2.3821726E+10  1.4669998E+00  2.4990997E+02 
  2.3825203E+10  1.4619999E+00  2.4991998E+02 
  2.3828247E+10  1.4569998E+00  2.4995999E+02 
  2.3831724E+10  1.4519999E+00  2.4991998E+02 
  2.3835202E+10  1.4459999E+00  2.4991998E+02 
  2.3836504E+10  1.4439998E+00  2.4995999E+02 
  2.3839982E+10  1.4380000E+00  2.4991998E+02 
  2.3843459E+10  1.4329998E+00  2.4991998E+02 
  2.3846502E+10  1.4280000E+00  2.4991998E+02 
  2.3849980E+10  1.4229999E+00  2.4995999E+02 
  2.3853457E+10  1.4180000E+00  2.4995999E+02 
  2.3856935E+10  1.4129999E+00  2.4995999E+02 
  2.3859544E+10  1.4089999E+00  2.4995999E+02 
  2.3863022E+10  1.4029999E+00  2.4995999E+02 
  2.3866499E+10  1.3979998E+00  2.4995999E+02 
  2.3869977E+10  1.3929999E+00  2.4995999E+02 
  2.3873454E+10  1.3869998E+00  2.4998999E+02 
  2.3876932E+10  1.3820000E+00  2.4995999E+02 
  2.3880409E+10  1.3769999E+00  2.4994998E+02 
  2.3883887E+10  1.3720000E+00  2.4995999E+02 
  2.3887364E+10  1.3659999E+00  2.4995999E+02 
  2.3890842E+10  1.3609998E+00  2.4995999E+02 
  2.3894319E+10  1.3559999E+00  2.5001999E+02 
  2.3897797E+10  1.3509998E+00  2.4998999E+02 
  2.3901274E+10  1.3460000E+00  2.4998999E+02 
  2.3904752E+10  1.3409998E+00  2.4998999E+02 
  2.3908229E+10  1.3360000E+00  2.4995999E+02 
  2.3911707E+10  1.3309999E+00  2.4998999E+02 
  2.3914750E+10  1.3269999E+00  2.5001999E+02 
  2.3918227E+10  1.3209999E+00  2.4995999E+02 
  2.3924097E+10  1.3130000E+00  2.4998999E+02 
  2.3927575E+10  1.3079998E+00  2.5001999E+02 
  2.3931052E+10  1.3030000E+00  2.4995999E+02 
  2.3934530E+10  1.2979999E+00  2.4998999E+02 
  2.3938007E+10  1.2930000E+00  2.5001999E+02 
  2.3941485E+10  1.2879999E+00  2.5001999E+02 
  2.3944962E+10  1.2830000E+00  2.5001999E+02 
  2.3948440E+10  1.2789998E+00  2.5001999E+02 
  2.3951917E+10  1.2729998E+00  2.5001999E+02 
  2.3955395E+10  1.2689998E+00  2.5003000E+02 
  2.3958872E+10  1.2639999E+00  2.5006000E+02 
  2.3962350E+10  1.2579999E+00  2.5001999E+02 
  2.3965827E+10  1.2539999E+00  2.5001999E+02 
  2.3969305E+10  1.2489998E+00  2.5006000E+02 
  2.3972782E+10  1.2440000E+00  2.5001999E+02 
  2.3976260E+10  1.2389998E+00  2.5001999E+02 
  2.3979737E+10  1.2340000E+00  2.5001999E+02 
  2.3983215E+10  1.2289999E+00  2.5006000E+02 
  2.3986692E+10  1.2240000E+00  2.5006000E+02 
  2.3987995E+10  1.2219999E+00  2.5003000E+02 
  2.3991472E+10  1.2179999E+00  2.5006000E+02 
  2.3994843E+10  1.2129998E+00  2.5006000E+02 
  2.3998321E+10  1.2079999E+00  2.5006000E+02 
  2.4000492E+10  1.2049999E+00  2.5009998E+02 
  2.4000926E+10  1.2040000E+00  2.5001999E+02 
  2.4004403E+10  1.1989999E+00  2.5006000E+02 
  2.4005276E+10  1.1980000E+00  2.5001999E+02 
  2.4006578E+10  1.1969998E+00  2.5009998E+02 
  2.4010056E+10  1.1919999E+00  2.5006000E+02 
  2.4013533E+10  1.1869998E+00  2.5001999E+02 
  2.4017011E+10  1.1819999E+00  2.5009000E+02 
  2.4020488E+10  1.1769998E+00  2.5006000E+02 
  2.4023966E+10  1.1719999E+00  2.5006000E+02 
  2.4027443E+10  1.1669998E+00  2.5009998E+02 
  2.4030921E+10  1.1619999E+00  2.5006000E+02 
  2.4034398E+10  1.1580000E+00  2.5012997E+02 
  2.4037876E+10  1.1529999E+00  2.5009000E+02 
  2.4041353E+10  1.1479998E+00  2.5009000E+02 
  2.4044831E+10  1.1429999E+00  2.5006000E+02 
  2.4048308E+10  1.1379998E+00  2.5009998E+02 
  2.4051786E+10  1.1329999E+00  2.5012997E+02 
  2.4055263E+10  1.1279998E+00  2.5009000E+02 
  2.4058741E+10  1.1229999E+00  2.5009998E+02 
  2.4062218E+10  1.1179998E+00  2.5012997E+02 
  2.4065696E+10  1.1129999E+00  2.5009000E+02 
  2.4069173E+10  1.1090000E+00  2.5012997E+02 
  2.4072651E+10  1.1039999E+00  2.5012997E+02 
  2.4076128E+10  1.0990000E+00  2.5006000E+02 
  2.4079770E+10  1.0939999E+00  2.5009000E+02 
  2.4083247E+10  1.0899999E+00  2.5015997E+02 
  2.4086725E+10  1.0839999E+00  2.5009000E+02 
  2.4087159E+10  1.0829999E+00  2.5012997E+02 
  2.4087597E+10  1.0829999E+00  2.5012997E+02 
  2.4091075E+10  1.0779998E+00  2.5015997E+02 
  2.4092811E+10  1.0760000E+00  2.5012997E+02 
  2.4093245E+10  1.0749998E+00  2.5009000E+02 
  2.4096723E+10  1.0699999E+00  2.5012997E+02 
  2.4100200E+10  1.0649998E+00  2.5012997E+02 
  2.4103678E+10  1.0599999E+00  2.5009000E+02 
  2.4107155E+10  1.0560000E+00  2.5015997E+02 
  2.4110199E+10  1.0519998E+00  2.5015997E+02 
  2.4113676E+10  1.0459998E+00  2.5012997E+02 
  2.4117154E+10  1.0419998E+00  2.5015997E+02 
  2.4120631E+10  1.0369999E+00  2.5015997E+02 
  2.4124109E+10  1.0319998E+00  2.5012997E+02 
  2.4127586E+10  1.0279999E+00  2.5012000E+02 
  2.4131064E+10  1.0229998E+00  2.5018997E+02 
  2.4134541E+10  1.0179999E+00  2.5015997E+02 
  2.4138019E+10  1.0129998E+00  2.5015997E+02 
  2.4141496E+10  1.0089998E+00  2.5015997E+02 
  2.4144974E+10  1.0039999E+00  2.5009000E+02 
  2.4148451E+10  9.9899995E-01  2.5012997E+02 
  2.4151929E+10  9.9399996E-01  2.5012997E+02 
  2.4155406E+10  9.8999989E-01  2.5015997E+02 
  2.4158884E+10  9.8499990E-01  2.5015997E+02 
  2.4162361E+10  9.8099995E-01  2.5015997E+02 
  2.4166273E+10  9.7499990E-01  2.5012997E+02 
  2.4169751E+10  9.7099996E-01  2.5021997E+02 
  2.4173228E+10  9.6599996E-01  2.5015997E+02 
  2.4173662E+10  9.6499991E-01  2.5015997E+02 
  2.4177140E+10  9.6099997E-01  2.5015997E+02 
  2.4180601E+10  9.5599997E-01  2.5015997E+02 
  2.4184066E+10  9.5099998E-01  2.5018997E+02 
  2.4187531E+10  9.4699991E-01  2.5018997E+02 
  2.4190992E+10  9.4299996E-01  2.5018997E+02 
  2.4194458E+10  9.3799996E-01  2.5018997E+02 
  2.4197923E+10  9.3299997E-01  2.5018997E+02 
  2.4201388E+10  9.2899990E-01  2.5018997E+02 
  2.4201921E+10  9.2899990E-01  2.5018997E+02 
  2.4205398E+10  9.2399991E-01  2.5018997E+02 
  2.4208876E+10  9.1999996E-01  2.5018997E+02 
  2.4212353E+10  9.1499996E-01  2.5018997E+02 
  2.4215831E+10  9.1099989E-01  2.5018997E+02 
  2.4219308E+10  9.0599990E-01  2.5018997E+02 
  2.4222786E+10  9.0199995E-01  2.5018997E+02 
  2.4226263E+10  8.9799988E-01  2.5021997E+02 
  2.4229741E+10  8.9299989E-01  2.5021997E+02 
  2.4233218E+10  8.8899994E-01  2.5021997E+02 
  2.4236696E+10  8.8499999E-01  2.5021997E+02 
  2.4240173E+10  8.8099992E-01  2.5021997E+02 
  2.4243651E+10  8.7599993E-01  2.5021997E+02 
  2.4247128E+10  8.7199998E-01  2.5025998E+02 
  2.4252072E+10  8.6599994E-01  2.5021997E+02 
  2.4254243E+10  8.6399996E-01  2.5025998E+02 
  2.4257720E+10  8.5899997E-01  2.5022998E+02 
  2.4260329E+10  8.5699999E-01  2.5021997E+02 
  2.4263807E+10  8.5299993E-01  2.5018997E+02 
  2.4267719E+10  8.4799993E-01  2.5021997E+02 
  2.4271196E+10  8.4399998E-01  2.5021997E+02 
  2.4274674E+10  8.3999991E-01  2.5021997E+02 
  2.4278151E+10  8.3599997E-01  2.5025998E+02 
  2.4281629E+10  8.3199990E-01  2.5021997E+02 
  2.4285106E+10  8.2799995E-01  2.5018997E+02 
  2.4288584E+10  8.2499993E-01  2.5025000E+02 
  2.4292061E+10  8.2099998E-01  2.5025998E+02 
  2.4295539E+10  8.1699991E-01  2.5025000E+02 
  2.4299016E+10  8.1299996E-01  2.5021997E+02 
  2.4302498E+10  8.0899990E-01  2.5025000E+02 
  2.4305975E+10  8.0599999E-01  2.5021997E+02 
  2.4309453E+10  8.0199993E-01  2.5028998E+02 
  2.4312930E+10  7.9799998E-01  2.5021997E+02 
  2.4316408E+10  7.9499996E-01  2.5031998E+02 
  2.4319885E+10  7.9099989E-01  2.5028000E+02 
  2.4323363E+10  7.8799999E-01  2.5025000E+02 
  2.4326840E+10  7.8399992E-01  2.5025000E+02 
  2.4329011E+10  7.8199995E-01  2.5025000E+02 
  2.4330752E+10  7.7800000E-01  2.5025000E+02 
  2.4333795E+10  7.7699995E-01  2.5025000E+02 
  2.4334230E+10  7.7699995E-01  2.5025000E+02 
  2.4337707E+10  7.7399993E-01  2.5025000E+02 
  2.4342704E+10  7.6899993E-01  2.5025000E+02 
  2.4346182E+10  7.6499999E-01  2.5025000E+02 
  2.4346616E+10  7.6499999E-01  2.5025000E+02 
  2.4350093E+10  7.6199996E-01  2.5025000E+02 
  2.4353571E+10  7.5899994E-01  2.5028998E+02 
  2.4357048E+10  7.5500000E-01  2.5025000E+02 
  2.4360526E+10  7.5199997E-01  2.5025000E+02 
  2.4364003E+10  7.5000000E-01  2.5028000E+02 
  2.4367481E+10  7.4599993E-01  2.5025000E+02 
  2.4370958E+10  7.4399996E-01  2.5031998E+02 
  2.4374436E+10  7.4099994E-01  2.5028000E+02 
  2.4375308E+10  7.3999989E-01  2.5028000E+02 
  2.4378786E+10  7.3699999E-01  2.5028000E+02 
  2.4382263E+10  7.3399997E-01  2.5028000E+02 
  2.4385741E+10  7.3099995E-01  2.5028000E+02 
  2.4389218E+10  7.2899997E-01  2.5028000E+02 
  2.4392696E+10  7.2599995E-01  2.5031000E+02 
  2.4396173E+10  7.2299993E-01  2.5031000E+02 
  2.4399651E+10  7.1999991E-01  2.5028000E+02 
  2.4403128E+10  7.1799994E-01  2.5031000E+02 
  2.4406606E+10  7.1499991E-01  2.5031000E+02 
  2.4410083E+10  7.1299994E-01  2.5031000E+02 
  2.4411386E+10  7.1199989E-01  2.5031000E+02 
  2.4414863E+10  7.0899999E-01  2.5031000E+02 
  2.4418341E+10  7.0699990E-01  2.5026999E+02 
  2.4421818E+10  7.0499992E-01  2.5028000E+02 
  2.4426820E+10  7.0199990E-01  2.5031000E+02 
  2.4430297E+10  6.9899988E-01  2.5031000E+02 
  2.4432468E+10  6.9799995E-01  2.5029999E+02 
  2.4432902E+10  6.9799995E-01  2.5031000E+02 
  2.4434209E+10  6.9699991E-01  2.5029999E+02 
  2.4437686E+10  6.9499993E-01  2.5026999E+02 
  2.4441164E+10  6.9299996E-01  2.5034000E+02 
  2.4442466E+10  6.9199991E-01  2.5026999E+02 
  2.4445944E+10  6.8999994E-01  2.5029999E+02 
  2.4449421E+10  6.8799996E-01  2.5034000E+02 
  2.4452899E+10  6.8699992E-01  2.5034000E+02 
  2.4456376E+10  6.8499994E-01  2.5034000E+02 
  2.4459854E+10  6.8299997E-01  2.5029999E+02 
  2.4463331E+10  6.8099999E-01  2.5029999E+02 
  2.4466809E+10  6.7999995E-01  2.5031000E+02 
  2.4470286E+10  6.7799997E-01  2.5031000E+02 
  2.4473764E+10  6.7600000E-01  2.5034000E+02 
  2.4477241E+10  6.7499995E-01  2.5034000E+02 
  2.4480719E+10  6.7399991E-01  2.5031000E+02 
  2.4484196E+10  6.7199993E-01  2.5034998E+02 
  2.4487674E+10  6.7099988E-01  2.5031000E+02 
  2.4491151E+10  6.6999996E-01  2.5037997E+02 
  2.4494629E+10  6.6799998E-01  2.5034000E+02 
  2.4498106E+10  6.6799998E-01  2.5029999E+02 
  2.4502399E+10  6.6599989E-01  2.5034000E+02 
  2.4505876E+10  6.6499996E-01  2.5029999E+02 
  2.4509354E+10  6.6399992E-01  2.5029999E+02 
  2.4512831E+10  6.6399992E-01  2.5029999E+02 
  2.4516309E+10  6.6299999E-01  2.5032999E+02 
  2.4518918E+10  6.6299999E-01  2.5035999E+02 
  2.4519352E+10  6.6299999E-01  2.5032999E+02 
  2.4522830E+10  6.6199994E-01  2.5032999E+02 
  2.4526307E+10  6.6199994E-01  2.5032999E+02 
  2.4529785E+10  6.6099989E-01  2.5028998E+02 
  2.4533262E+10  6.6099989E-01  2.5031998E+02 
  2.4536740E+10  6.5999997E-01  2.5028000E+02 
  2.4540217E+10  6.6099989E-01  2.5029999E+02 
  2.4543695E+10  6.5999997E-01  2.5029999E+02 
  2.4547176E+10  6.5999997E-01  2.5032999E+02 
  2.4550654E+10  6.5999997E-01  2.5031998E+02 
  2.4554131E+10  6.6099989E-01  2.5034000E+02 
  2.4557609E+10  6.6099989E-01  2.5029999E+02 
  2.4561086E+10  6.6199994E-01  2.5028000E+02 
  2.4564564E+10  6.6299999E-01  2.5034000E+02 
  2.4566735E+10  6.6399992E-01  2.5025998E+02 
  2.4570212E+10  6.6699994E-01  2.5028998E+02 
  2.4573690E+10  6.7099988E-01  2.5034000E+02 
  2.4577167E+10  6.7699993E-01  2.5028998E+02 
  2.4580645E+10  6.8399990E-01  2.5031000E+02 
  2.4582820E+10  6.8999994E-01  2.5031000E+02 
  2.4583254E+10  6.9099998E-01  2.5026999E+02 
  2.4584122E+10  6.9399989E-01  2.5031000E+02 
  2.4584557E+10  6.9499993E-01  2.5031000E+02 
  2.4590479E+10  7.1599996E-01  2.5031998E+02 
  2.4590918E+10  7.1799994E-01  2.5031998E+02 
  2.4591352E+10  7.1899998E-01  2.5028000E+02 
  2.4594829E+10  7.3299992E-01  2.5022998E+02 
  2.4597438E+10  7.4499989E-01  2.5025000E+02 
  2.4597873E+10  7.4699998E-01  2.5028000E+02 
  2.4601350E+10  7.6299989E-01  2.5025998E+02 
  2.4604828E+10  7.7899992E-01  2.5023999E+02 
  2.4605696E+10  7.8299999E-01  2.5025998E+02 
  2.4608305E+10  7.9499996E-01  2.5020999E+02 
  2.4611783E+10  8.1299996E-01  2.5022998E+02 
  2.4615260E+10  8.2999992E-01  2.5025998E+02 
  2.4618738E+10  8.4699988E-01  2.5025000E+02 
  2.4620040E+10  8.5299993E-01  2.5017999E+02 
  2.4623518E+10  8.6999989E-01  2.5020999E+02 
  2.4626995E+10  8.8699996E-01  2.5017999E+02 
  2.4630473E+10  9.0399992E-01  2.5020999E+02 
  2.4632648E+10  9.1499996E-01  2.5017999E+02 
