 TIME (ms)      DELTA_TEMP (K) AVG_TEMP (K)   
  2.4860709E+10  1.9449999E+00  1.8485999E+02 
  2.4864186E+10  1.9449999E+00  1.8481998E+02 
  2.4864621E+10  1.9449999E+00  1.8484000E+02 
  2.4865059E+10  1.9439998E+00  1.8481998E+02 
  2.4868536E+10  1.9439998E+00  1.8479999E+02 
  2.4871956E+10  1.9439998E+00  1.8475998E+02 
  2.4875434E+10  1.9439998E+00  1.8471997E+02 
  2.4878911E+10  1.9439998E+00  1.8471997E+02 
  2.4882393E+10  1.9439998E+00  1.8469998E+02 
  2.4885871E+10  1.9429998E+00  1.8462997E+02 
  2.4889348E+10  1.9429998E+00  1.8459998E+02 
  2.4892826E+10  1.9429998E+00  1.8457999E+02 
  2.4896303E+10  1.9419999E+00  1.8453998E+02 
  2.4899781E+10  1.9419999E+00  1.8450998E+02 
  2.4903258E+10  1.9419999E+00  1.8450998E+02 
  2.4906736E+10  1.9419999E+00  1.8446997E+02 
  2.4910213E+10  1.9419999E+00  1.8446997E+02 
  2.4913691E+10  1.9419999E+00  1.8440997E+02 
  2.4917168E+10  1.9419999E+00  1.8440997E+02 
  2.4920646E+10  1.9419999E+00  1.8440997E+02 
  2.4924123E+10  1.9419999E+00  1.8438998E+02 
  2.4927601E+10  1.9419999E+00  1.8438998E+02 
  2.4931078E+10  1.9419999E+00  1.8437000E+02 
  2.4933687E+10  1.9410000E+00  1.8434998E+02 
  2.4938467E+10  1.9410000E+00  1.8434998E+02 
  2.4941949E+10  1.9410000E+00  1.8434998E+02 
  2.4945426E+10  1.9410000E+00  1.8429999E+02 
  2.4948904E+10  1.9410000E+00  1.8431998E+02 
  2.4951509E+10  1.9419999E+00  1.8431998E+02 
  2.4954986E+10  1.9410000E+00  1.8428000E+02 
  2.4958468E+10  1.9419999E+00  1.8428000E+02 
  2.4959771E+10  1.9419999E+00  1.8428000E+02 
  2.4963248E+10  1.9410000E+00  1.8425998E+02 
  2.4966726E+10  1.9410000E+00  1.8423999E+02 
  2.4970203E+10  1.9410000E+00  1.8425998E+02 
  2.4971510E+10  1.9410000E+00  1.8423999E+02 
  2.4974987E+10  1.9410000E+00  1.8420999E+02 
  2.4978465E+10  1.9410000E+00  1.8420999E+02 
  2.4981942E+10  1.9410000E+00  1.8420999E+02 
  2.4985420E+10  1.9410000E+00  1.8418997E+02 
  2.4988897E+10  1.9410000E+00  1.8418997E+02 
  2.4992375E+10  1.9410000E+00  1.8416998E+02 
  2.4995852E+10  1.9419999E+00  1.8416998E+02 
  2.4999330E+10  1.9410000E+00  1.8416998E+02 
  2.5002807E+10  1.9419999E+00  1.8414999E+02 
  2.5006285E+10  1.9419999E+00  1.8414999E+02 
  2.5009762E+10  1.9410000E+00  1.8412997E+02 
  2.5013240E+10  1.9410000E+00  1.8412997E+02 
  2.5016717E+10  1.9410000E+00  1.8410999E+02 
  2.5022476E+10  1.9410000E+00  1.8410999E+02 
  2.5025954E+10  1.9410000E+00  1.8407999E+02 
  2.5029435E+10  1.9410000E+00  1.8407999E+02 
  2.5032913E+10  1.9419999E+00  1.8407999E+02 
  2.5036390E+10  1.9410000E+00  1.8406000E+02 
  2.5037259E+10  1.9410000E+00  1.8406000E+02 
  2.5037693E+10  1.9410000E+00  1.8403998E+02 
  2.5041170E+10  1.9410000E+00  1.8403998E+02 
  2.5044648E+10  1.9410000E+00  1.8403998E+02 
  2.5048125E+10  1.9410000E+00  1.8403998E+02 
  2.5051603E+10  1.9410000E+00  1.8403998E+02 
  2.5055080E+10  1.9410000E+00  1.8400000E+02 
  2.5058558E+10  1.9410000E+00  1.8400000E+02 
  2.5061167E+10  1.9410000E+00  1.8400000E+02 
  2.5064645E+10  1.9410000E+00  1.8396997E+02 
  2.5068122E+10  1.9410000E+00  1.8400000E+02 
  2.5071600E+10  1.9410000E+00  1.8396997E+02 
  2.5075077E+10  1.9410000E+00  1.8394998E+02 
  2.5077686E+10  1.9410000E+00  1.8394998E+02 
  2.5081164E+10  1.9410000E+00  1.8392999E+02 
  2.5084641E+10  1.9410000E+00  1.8392999E+02 
  2.5086382E+10  1.9410000E+00  1.8392999E+02 
  2.5087685E+10  1.9410000E+00  1.8392999E+02 
  2.5091162E+10  1.9410000E+00  1.8392999E+02 
  2.5094640E+10  1.9410000E+00  1.8390997E+02 
  2.5098117E+10  1.9410000E+00  1.8390997E+02 
  2.5101595E+10  1.9410000E+00  1.8390997E+02 
  2.5105072E+10  1.9410000E+00  1.8388998E+02 
  2.5108550E+10  1.9410000E+00  1.8388998E+02 
  2.5112031E+10  1.9410000E+00  1.8385999E+02 
  2.5115509E+10  1.9410000E+00  1.8388998E+02 
  2.5118986E+10  1.9410000E+00  1.8385999E+02 
  2.5122464E+10  1.9410000E+00  1.8385999E+02 
  2.5123766E+10  1.9410000E+00  1.8385999E+02 
  2.5124200E+10  1.9410000E+00  1.8385999E+02 
  2.5127678E+10  1.9410000E+00  1.8384000E+02 
  2.5131155E+10  1.9410000E+00  1.8384000E+02 
  2.5134633E+10  1.9410000E+00  1.8381998E+02 
  2.5138110E+10  1.9410000E+00  1.8379999E+02 
  2.5141588E+10  1.9410000E+00  1.8379999E+02 
  2.5145070E+10  1.9410000E+00  1.8381998E+02 
  2.5148547E+10  1.9410000E+00  1.8379999E+02 
  2.5152025E+10  1.9410000E+00  1.8379999E+02 
  2.5155502E+10  1.9410000E+00  1.8379999E+02 
  2.5158980E+10  1.9410000E+00  1.8378000E+02 
  2.5162457E+10  1.9410000E+00  1.8379999E+02 
  2.5165935E+10  1.9410000E+00  1.8378000E+02 
  2.5169412E+10  1.9410000E+00  1.8372998E+02 
  2.5172890E+10  1.9410000E+00  1.8372998E+02 
  2.5176367E+10  1.9410000E+00  1.8375998E+02 
  2.5179845E+10  1.9410000E+00  1.8372998E+02 
  2.5183322E+10  1.9410000E+00  1.8372998E+02 
  2.5187234E+10  1.9410000E+00  1.8372998E+02 
  2.5187668E+10  1.9410000E+00  1.8372998E+02 
  2.5191145E+10  1.9410000E+00  1.8368997E+02 
  2.5197941E+10  1.9410000E+00  1.8370999E+02 
  2.5201418E+10  1.9410000E+00  1.8368997E+02 
  2.5204896E+10  1.9410000E+00  1.8370999E+02 
  2.5208373E+10  1.9410000E+00  1.8368997E+02 
  2.5210110E+10  1.9410000E+00  1.8368997E+02 
  2.5210548E+10  1.9410000E+00  1.8368997E+02 
  2.5214026E+10  1.9410000E+00  1.8366998E+02 
  2.5217503E+10  1.9399998E+00  1.8364999E+02 
  2.5220981E+10  1.9410000E+00  1.8366998E+02 
  2.5224458E+10  1.9410000E+00  1.8364999E+02 
  2.5227936E+10  1.9410000E+00  1.8364999E+02 
  2.5231413E+10  1.9410000E+00  1.8362000E+02 
  2.5234891E+10  1.9410000E+00  1.8364999E+02 
  2.5238368E+10  1.9410000E+00  1.8364999E+02 
  2.5241846E+10  1.9410000E+00  1.8362000E+02 
  2.5245323E+10  1.9410000E+00  1.8359998E+02 
  2.5248801E+10  1.9410000E+00  1.8359998E+02 
  2.5252278E+10  1.9410000E+00  1.8359998E+02 
  2.5255756E+10  1.9410000E+00  1.8359998E+02 
  2.5259233E+10  1.9410000E+00  1.8359998E+02 
  2.5262711E+10  1.9410000E+00  1.8357999E+02 
  2.5266188E+10  1.9410000E+00  1.8359998E+02 
  2.5269670E+10  1.9410000E+00  1.8356000E+02 
  2.5273147E+10  1.9410000E+00  1.8356000E+02 
  2.5276625E+10  1.9410000E+00  1.8356000E+02 
  2.5280102E+10  1.9410000E+00  1.8356000E+02 
  2.5283580E+10  1.9410000E+00  1.8356000E+02 
  2.5287057E+10  1.9410000E+00  1.8356000E+02 
  2.5290535E+10  1.9410000E+00  1.8356000E+02 
  2.5294012E+10  1.9399998E+00  1.8353998E+02 
  2.5297056E+10  1.9399998E+00  1.8351999E+02 
  2.5300533E+10  1.9410000E+00  1.8353998E+02 
  2.5304011E+10  1.9410000E+00  1.8353998E+02 
  2.5307488E+10  1.9410000E+00  1.8353998E+02 
  2.5310966E+10  1.9399998E+00  1.8348999E+02 
  2.5314443E+10  1.9399998E+00  1.8348999E+02 
  2.5317921E+10  1.9410000E+00  1.8348999E+02 
  2.5321398E+10  1.9410000E+00  1.8348999E+02 
  2.5324876E+10  1.9399998E+00  1.8346997E+02 
  2.5328353E+10  1.9399998E+00  1.8346997E+02 
  2.5331831E+10  1.9399998E+00  1.8346997E+02 
  2.5335308E+10  1.9410000E+00  1.8346997E+02 
  2.5338786E+10  1.9410000E+00  1.8346997E+02 
  2.5342267E+10  1.9410000E+00  1.8344998E+02 
  2.5345745E+10  1.9399998E+00  1.8344998E+02 
  2.5347482E+10  1.9410000E+00  1.8344998E+02 
  2.5350959E+10  1.9410000E+00  1.8344998E+02 
  2.5354437E+10  1.9399998E+00  1.8342999E+02 
  2.5354871E+10  1.9410000E+00  1.8344998E+02 
  2.5358348E+10  1.9410000E+00  1.8344998E+02 
  2.5361826E+10  1.9399998E+00  1.8340997E+02 
  2.5366012E+10  1.9410000E+00  1.8342999E+02 
  2.5369489E+10  1.9399998E+00  1.8342999E+02 
  2.5372967E+10  1.9410000E+00  1.8340997E+02 
  2.5376444E+10  1.9410000E+00  1.8340997E+02 
  2.5379922E+10  1.9410000E+00  1.8337997E+02 
  2.5382965E+10  1.9410000E+00  1.8340997E+02 
  2.5383399E+10  1.9410000E+00  1.8340997E+02 
  2.5386877E+10  1.9399998E+00  1.8337997E+02 
  2.5390354E+10  1.9410000E+00  1.8337997E+02 
  2.5392095E+10  1.9410000E+00  1.8337997E+02 
  2.5395573E+10  1.9410000E+00  1.8337997E+02 
  2.5399050E+10  1.9410000E+00  1.8335999E+02 
  2.5402528E+10  1.9410000E+00  1.8337997E+02 
  2.5406005E+10  1.9399998E+00  1.8334000E+02 
  2.5409483E+10  1.9410000E+00  1.8335999E+02 
  2.5412960E+10  1.9410000E+00  1.8334000E+02 
  2.5416438E+10  1.9410000E+00  1.8334000E+02 
  2.5419915E+10  1.9399998E+00  1.8334000E+02 
  2.5423393E+10  1.9410000E+00  1.8334000E+02 
  2.5426870E+10  1.9399998E+00  1.8331998E+02 
  2.5429479E+10  1.9410000E+00  1.8334000E+02 
  2.5430348E+10  1.9410000E+00  1.8331998E+02 
  2.5433825E+10  1.9410000E+00  1.8331998E+02 
  2.5437307E+10  1.9410000E+00  1.8334000E+02 
  2.5440784E+10  1.9410000E+00  1.8331998E+02 
  2.5444262E+10  1.9399998E+00  1.8329999E+02 
  2.5447739E+10  1.9410000E+00  1.8329999E+02 
  2.5451217E+10  1.9410000E+00  1.8329999E+02 
  2.5454694E+10  1.9410000E+00  1.8329999E+02 
  2.5458172E+10  1.9410000E+00  1.8329999E+02 
  2.5461649E+10  1.9410000E+00  1.8329999E+02 
  2.5465127E+10  1.9410000E+00  1.8329999E+02 
  2.5466864E+10  1.9410000E+00  1.8326999E+02 
  2.5469473E+10  1.9410000E+00  1.8326999E+02 
  2.5469907E+10  1.9399998E+00  1.8325000E+02 
  2.5473384E+10  1.9410000E+00  1.8326999E+02 
  2.5476866E+10  1.9410000E+00  1.8326999E+02 
  2.5480344E+10  1.9410000E+00  1.8325000E+02 
  2.5483821E+10  1.9410000E+00  1.8325000E+02 
  2.5487299E+10  1.9410000E+00  1.8325000E+02 
  2.5490776E+10  1.9410000E+00  1.8325000E+02 
  2.5494254E+10  1.9399998E+00  1.8322998E+02 
  2.5497731E+10  1.9410000E+00  1.8325000E+02 
  2.5501209E+10  1.9399998E+00  1.8322998E+02 
  2.5505120E+10  1.9399998E+00  1.8320999E+02 
  2.5508598E+10  1.9410000E+00  1.8322998E+02 
  2.5512075E+10  1.9399998E+00  1.8320999E+02 
  2.5515553E+10  1.9399998E+00  1.8320999E+02 
  2.5516859E+10  1.9399998E+00  1.8320999E+02 
  2.5519464E+10  1.9410000E+00  1.8320999E+02 
  2.5519903E+10  1.9410000E+00  1.8320999E+02 
  2.5523380E+10  1.9399998E+00  1.8320999E+02 
  2.5526858E+10  1.9410000E+00  1.8318997E+02 
  2.5530335E+10  1.9399998E+00  1.8318997E+02 
  2.5533813E+10  1.9399998E+00  1.8318997E+02 
  2.5540768E+10  1.9399998E+00  1.8318997E+02 
  2.5541636E+10  1.9399998E+00  1.8316998E+02 
  2.5543377E+10  1.9399998E+00  1.8316998E+02 
  2.5546854E+10  1.9399998E+00  1.8316998E+02 
  2.5550332E+10  1.9399998E+00  1.8316998E+02 
  2.5553809E+10  1.9399998E+00  1.8316998E+02 
  2.5555980E+10  1.9399998E+00  1.8313998E+02 
  2.5559462E+10  1.9410000E+00  1.8313998E+02 
  2.5562939E+10  1.9410000E+00  1.8313998E+02 
  2.5566417E+10  1.9399998E+00  1.8312000E+02 
  2.5569894E+10  1.9410000E+00  1.8316998E+02 
  2.5573372E+10  1.9399998E+00  1.8313998E+02 
  2.5576849E+10  1.9399998E+00  1.8312000E+02 
  2.5580327E+10  1.9410000E+00  1.8313998E+02 
  2.5583804E+10  1.9399998E+00  1.8312000E+02 
  2.5587282E+10  1.9399998E+00  1.8309998E+02 
  2.5590759E+10  1.9399998E+00  1.8309998E+02 
  2.5594237E+10  1.9399998E+00  1.8309998E+02 
  2.5597714E+10  1.9399998E+00  1.8309998E+02 
  2.5599455E+10  1.9399998E+00  1.8309998E+02 
  2.5602933E+10  1.9399998E+00  1.8307999E+02 
  2.5606410E+10  1.9399998E+00  1.8307999E+02 
  2.5609888E+10  1.9399998E+00  1.8309998E+02 
  2.5613365E+10  1.9399998E+00  1.8309998E+02 
  2.5616839E+10  1.9399998E+00  1.8307999E+02 
  2.5620316E+10  1.9399998E+00  1.8306000E+02 
  2.5623794E+10  1.9399998E+00  1.8307999E+02 
  2.5627271E+10  1.9399998E+00  1.8307999E+02 
  2.5630749E+10  1.9399998E+00  1.8306000E+02 
  2.5634226E+10  1.9399998E+00  1.8303000E+02 
  2.5638142E+10  1.9399998E+00  1.8306000E+02 
  2.5641619E+10  1.9399998E+00  1.8306000E+02 
  2.5642492E+10  1.9399998E+00  1.8306000E+02 
  2.5645969E+10  1.9399998E+00  1.8303000E+02 
  2.5649447E+10  1.9399998E+00  1.8303000E+02 
  2.5652924E+10  1.9410000E+00  1.8306000E+02 
  2.5656402E+10  1.9399998E+00  1.8300998E+02 
  2.5659879E+10  1.9399998E+00  1.8303000E+02 
  2.5663357E+10  1.9410000E+00  1.8303000E+02 
  2.5666834E+10  1.9399998E+00  1.8300998E+02 
  2.5670746E+10  1.9399998E+00  1.8300998E+02 
  2.5671180E+10  1.9399998E+00  1.8300998E+02 
  2.5672462E+10  1.9410000E+00  1.8300998E+02 
  2.5675059E+10  1.9399998E+00  1.8298999E+02 
  2.5678533E+10  1.9410000E+00  1.8300998E+02 
  2.5682006E+10  1.9399998E+00  1.8298999E+02 
  2.5685479E+10  1.9399998E+00  1.8300998E+02 
  2.5688953E+10  1.9410000E+00  1.8300998E+02 
  2.5692422E+10  1.9399998E+00  1.8298999E+02 
  2.5695896E+10  1.9399998E+00  1.8296997E+02 
  2.5698935E+10  1.9399998E+00  1.8296997E+02 
  2.5699439E+10  1.9399998E+00  1.8296997E+02 
  2.5702916E+10  1.9399998E+00  1.8296997E+02 
  2.5706394E+10  1.9399998E+00  1.8294998E+02 
  2.5709003E+10  1.9410000E+00  1.8298999E+02 
  2.5709437E+10  1.9399998E+00  1.8296997E+02 
  2.5712914E+10  1.9399998E+00  1.8296997E+02 
  2.5716392E+10  1.9399998E+00  1.8296997E+02 
  2.5719869E+10  1.9399998E+00  1.8296997E+02 
  2.5723347E+10  1.9399998E+00  1.8294998E+02 
  2.5726824E+10  1.9399998E+00  1.8294998E+02 
  2.5728565E+10  1.9410000E+00  1.8296997E+02 
  2.5728999E+10  1.9399998E+00  1.8294998E+02 
  2.5732477E+10  1.9410000E+00  1.8296997E+02 
  2.5735954E+10  1.9399998E+00  1.8294998E+02 
  2.5739432E+10  1.9410000E+00  1.8296997E+02 
  2.5742909E+10  1.9399998E+00  1.8294998E+02 
  2.5746387E+10  1.9399998E+00  1.8294998E+02 
  2.5749864E+10  1.9399998E+00  1.8291998E+02 
  2.5753342E+10  1.9410000E+00  1.8294998E+02 
  2.5756819E+10  1.9399998E+00  1.8291998E+02 
  2.5760297E+10  1.9399998E+00  1.8289999E+02 
  2.5763774E+10  1.9399998E+00  1.8289999E+02 
  2.5767252E+10  1.9399998E+00  1.8291998E+02 
  2.5770734E+10  1.9399998E+00  1.8289999E+02 
  2.5774211E+10  1.9399998E+00  1.8289999E+02 
  2.5777689E+10  1.9399998E+00  1.8289999E+02 
  2.5781166E+10  1.9399998E+00  1.8289999E+02 
  2.5784644E+10  1.9399998E+00  1.8289999E+02 
  2.5788121E+10  1.9399998E+00  1.8287997E+02 
  2.5791599E+10  1.9399998E+00  1.8285999E+02 
  2.5795076E+10  1.9399998E+00  1.8285999E+02 
  2.5798554E+10  1.9399998E+00  1.8285999E+02 
  2.5802031E+10  1.9399998E+00  1.8285999E+02 
  2.5805509E+10  1.9399998E+00  1.8284000E+02 
  2.5808986E+10  1.9399998E+00  1.8285999E+02 
  2.5812464E+10  1.9399998E+00  1.8285999E+02 
  2.5815073E+10  1.9399998E+00  1.8285999E+02 
  2.5815507E+10  1.9399998E+00  1.8285999E+02 
  2.5818984E+10  1.9399998E+00  1.8285999E+02 
  2.5822462E+10  1.9399998E+00  1.8285999E+02 
  2.5825939E+10  1.9399998E+00  1.8284000E+02 
  2.5829417E+10  1.9399998E+00  1.8281998E+02 
  2.5832894E+10  1.9399998E+00  1.8284000E+02 
  2.5836372E+10  1.9399998E+00  1.8284000E+02 
  2.5839849E+10  1.9399998E+00  1.8284000E+02 
  2.5843331E+10  1.9399998E+00  1.8284000E+02 
  2.5846809E+10  1.9399998E+00  1.8281998E+02 
  2.5849848E+10  1.9399998E+00  1.8281998E+02 
  2.5853329E+10  1.9399998E+00  1.8281998E+02 
  2.5856807E+10  1.9399998E+00  1.8281998E+02 
  2.5860284E+10  1.9399998E+00  1.8281998E+02 
  2.5863762E+10  1.9399998E+00  1.8278998E+02 
  2.5867239E+10  1.9399998E+00  1.8278998E+02 
  2.5870717E+10  1.9399998E+00  1.8281998E+02 
  2.5874194E+10  1.9399998E+00  1.8281998E+02 
  2.5877672E+10  1.9399998E+00  1.8281998E+02 
  2.5881149E+10  1.9399998E+00  1.8278998E+02 
  2.5884627E+10  1.9399998E+00  1.8276999E+02 
  2.5888104E+10  1.9399998E+00  1.8281998E+02 
  2.5891582E+10  1.9399998E+00  1.8281998E+02 
  2.5895059E+10  1.9399998E+00  1.8278998E+02 
  2.5896366E+10  1.9399998E+00  1.8281998E+02 
  2.5899844E+10  1.9399998E+00  1.8281998E+02 
  2.5901580E+10  1.9399998E+00  1.8285999E+02 
  2.5907233E+10  1.9399998E+00  1.8287997E+02 
  2.5909408E+10  1.9399998E+00  1.8289999E+02 
  2.5912885E+10  1.9399998E+00  1.8294998E+02 
  2.5916363E+10  1.9399998E+00  1.8298999E+02 
  2.5919840E+10  1.9410000E+00  1.8306000E+02 
  2.5923318E+10  1.9399998E+00  1.8312000E+02 
  2.5926795E+10  1.9399998E+00  1.8320999E+02 
  2.5930379E+10  2.1198997E+01  1.9993997E+02 
  2.5932550E+10 -5.2100015E-01  2.4709000E+02 
  2.5936032E+10 -3.4680023E+00  2.7490997E+02 
  2.5937334E+10 -3.2460022E+00  2.7710999E+02 
  2.5940812E+10 -3.0420036E+00  2.7921997E+02 
  2.5944289E+10 -2.9750023E+00  2.7996997E+02 
  2.5947767E+10 -2.9350014E+00  2.8042999E+02 
  2.5951244E+10 -2.9010010E+00  2.8089996E+02 
  2.5954722E+10 -2.8710022E+00  2.8135999E+02 
  2.5958199E+10 -2.8320007E+00  2.8175000E+02 
  2.5961677E+10 -2.8090019E+00  2.8212000E+02 
  2.5965154E+10 -2.7800026E+00  2.8242999E+02 
  2.5968632E+10 -2.7510033E+00  2.8288995E+02 
  2.5972109E+10 -2.7280006E+00  2.8314996E+02 
  2.5975587E+10 -2.6940002E+00  2.8353998E+02 
  2.5979064E+10 -2.6700020E+00  2.8391998E+02 
  2.5982542E+10 -2.6520004E+00  2.8418994E+02 
  2.5986019E+10 -2.6280022E+00  2.8453998E+02 
  2.5988194E+10 -2.6110001E+00  2.8473999E+02 
  2.5989497E+10 -2.6000023E+00  2.8483997E+02 
  2.5992974E+10 -2.5660019E+00  2.8513995E+02 
  2.5996452E+10 -2.5430031E+00  2.8537994E+02 
  2.5999929E+10 -2.5040016E+00  2.8569995E+02 
  2.6001236E+10 -2.4800034E+00  2.8600000E+02 
  2.6003407E+10 -2.4800034E+00  2.8600000E+02 
  2.6006884E+10 -2.4570007E+00  2.8628998E+02 
  2.6010362E+10 -2.4290009E+00  2.8656000E+02 
  2.6013839E+10 -2.4060020E+00  2.8677997E+02 
  2.6017317E+10 -2.3770027E+00  2.8708997E+02 
  2.6020794E+10 -2.3480034E+00  2.8735999E+02 
  2.6024272E+10 -2.3300018E+00  2.8759998E+02 
  2.6027749E+10 -2.3010025E+00  2.8787994E+02 
  2.6031231E+10 -2.2890015E+00  2.8813995E+02 
  2.6034708E+10 -2.2550011E+00  2.8832996E+02 
  2.6037748E+10 -2.2320023E+00  2.8848999E+02 
  2.6041225E+10 -2.2200012E+00  2.8875000E+02 
  2.6044703E+10 -2.1960030E+00  2.8900995E+02 
  2.6048180E+10 -2.1670036E+00  2.8923999E+02 
  2.6051658E+10 -2.1610031E+00  2.8941998E+02 
  2.6055135E+10 -2.1210022E+00  2.8967999E+02 
  2.6058613E+10 -2.1190033E+00  2.8985999E+02 
  2.6062094E+10 -2.0850029E+00  2.9012000E+02 
  2.6065572E+10 -2.0730019E+00  2.9029999E+02 
  2.6069049E+10 -2.0490036E+00  2.9051996E+02 
  2.6072527E+10 -2.0210037E+00  2.9065997E+02 
  2.6074698E+10 -2.0090027E+00  2.9087994E+02 
  2.6078175E+10 -1.9970016E+00  2.9100995E+02 
  2.6081653E+10 -1.9790001E+00  2.9123999E+02 
  2.6085130E+10 -1.9610023E+00  2.9137000E+02 
  2.6091164E+10 -1.9420013E+00  2.9177997E+02 
  2.6094641E+10 -1.9410019E+00  2.9187000E+02 
  2.6098119E+10 -1.9230003E+00  2.9204999E+02 
  2.6101596E+10 -1.9110031E+00  2.9225000E+02 
  2.6105074E+10 -1.8930016E+00  2.9239996E+02 
  2.6108551E+10 -1.8800011E+00  2.9260999E+02 
  2.6112029E+10 -1.8740005E+00  2.9269995E+02 
  2.6115506E+10 -1.8620033E+00  2.9292999E+02 
  2.6118984E+10 -1.8490028E+00  2.9314996E+02 
  2.6122461E+10 -1.8370018E+00  2.9325000E+02 
  2.6125939E+10 -1.8310013E+00  2.9334998E+02 
  2.6129416E+10 -1.8240013E+00  2.9350995E+02 
  2.6132894E+10 -1.8060036E+00  2.9369995E+02 
  2.6136371E+10 -1.8000031E+00  2.9379999E+02 
  2.6139849E+10 -1.7880020E+00  2.9392999E+02 
  2.6143326E+10 -1.7920036E+00  2.9406995E+02 
  2.6146804E+10 -1.7850037E+00  2.9425000E+02 
  2.6150281E+10 -1.7790031E+00  2.9433997E+02 
  2.6154627E+10 -1.7500000E+00  2.9453998E+02 
  2.6158105E+10 -1.7550011E+00  2.9458997E+02 
  2.6161148E+10 -1.7370033E+00  2.9475995E+02 
  2.6164625E+10 -1.7420006E+00  2.9481000E+02 
  2.6168103E+10 -1.7300034E+00  2.9498999E+02 
  2.6171580E+10 -1.7230034E+00  2.9512994E+02 
  2.6176799E+10 -1.7170029E+00  2.9522998E+02 
  2.6178535E+10 -1.7220001E+00  2.9532996E+02 
  2.6182013E+10 -1.7040024E+00  2.9540997E+02 
  2.6185490E+10 -1.6980019E+00  2.9551996E+02 
  2.6188968E+10 -1.6910019E+00  2.9568994E+02 
  2.6192445E+10 -1.6740036E+00  2.9573999E+02 
  2.6195923E+10 -1.6790009E+00  2.9587000E+02 
  2.6199400E+10 -1.6610031E+00  2.9596997E+02 
  2.6202878E+10 -1.6610031E+00  2.9601996E+02 
  2.6206355E+10 -1.6490021E+00  2.9610999E+02 
  2.6209833E+10 -1.6590004E+00  2.9629999E+02 
  2.6213310E+10 -1.6530037E+00  2.9629999E+02 
  2.6216788E+10 -1.6410027E+00  2.9642999E+02 
  2.6220265E+10 -1.6300011E+00  2.9647998E+02 
  2.6223743E+10 -1.6350021E+00  2.9656995E+02 
  2.6227220E+10 -1.6280022E+00  2.9666998E+02 
  2.6230698E+10 -1.6220016E+00  2.9675995E+02 
  2.6236621E+10 -1.6270027E+00  2.9688995E+02 
  2.6240098E+10 -1.6210022E+00  2.9693994E+02 
  2.6243576E+10 -1.6090012E+00  2.9702997E+02 
  2.6249228E+10 -1.6080017E+00  2.9717999E+02 
  2.6252706E+10 -1.6010017E+00  2.9726996E+02 
  2.6256183E+10 -1.5950012E+00  2.9731995E+02 
  2.6260095E+10 -1.6010017E+00  2.9737000E+02 
  2.6263572E+10 -1.5890007E+00  2.9741998E+02 
  2.6264875E+10 -1.5940018E+00  2.9746997E+02 
  2.6265747E+10 -1.5770035E+00  2.9750995E+02 
  2.6267918E+10 -1.5830002E+00  2.9750995E+02 
  2.6271396E+10 -1.5770035E+00  2.9756000E+02 
  2.6274873E+10 -1.5930023E+00  2.9760999E+02 
  2.6278351E+10 -1.5760002E+00  2.9769995E+02 
  2.6281828E+10 -1.5810013E+00  2.9775000E+02 
  2.6285306E+10 -1.5860023E+00  2.9779999E+02 
  2.6288783E+10 -1.5800018E+00  2.9784998E+02 
  2.6292261E+10 -1.5690002E+00  2.9788995E+02 
  2.6295738E+10 -1.5790024E+00  2.9796997E+02 
  2.6299216E+10 -1.5740013E+00  2.9798999E+02 
  2.6302259E+10 -1.5730019E+00  2.9806995E+02 
  2.6305737E+10 -1.5610008E+00  2.9812994E+02 
  2.6309214E+10 -1.5610008E+00  2.9817999E+02 
  2.6312692E+10 -1.5610008E+00  2.9820996E+02 
  2.6316169E+10 -1.5610008E+00  2.9820996E+02 
  2.6322584E+10 -1.5650024E+00  2.9831995E+02 
  2.6326061E+10 -1.5600014E+00  2.9831995E+02 
  2.6329539E+10 -1.5540009E+00  2.9837000E+02 
  2.6333016E+10 -1.5530014E+00  2.9848999E+02 
  2.6333884E+10 -1.5590019E+00  2.9844995E+02 
  2.6337362E+10 -1.5580025E+00  2.9850000E+02 
  2.6340839E+10 -1.5470009E+00  2.9850000E+02 
  2.6343883E+10 -1.5580025E+00  2.9850000E+02 
  2.6344317E+10 -1.5530014E+00  2.9853998E+02 
  2.6347794E+10 -1.5570030E+00  2.9867999E+02 
  2.6351272E+10 -1.5630035E+00  2.9863995E+02 
  2.6354749E+10 -1.5570030E+00  2.9868994E+02 
  2.6356052E+10 -1.5400009E+00  2.9867999E+02 
  2.6359529E+10 -1.5450020E+00  2.9875000E+02 
  2.6363007E+10 -1.5450020E+00  2.9877997E+02 
  2.6366484E+10 -1.5510025E+00  2.9877997E+02 
  2.6369962E+10 -1.5450020E+00  2.9879999E+02 
  2.6373439E+10 -1.5390015E+00  2.9882996E+02 
  2.6376917E+10 -1.5440025E+00  2.9887994E+02 
  2.6380394E+10 -1.5390015E+00  2.9882996E+02 
  2.6383872E+10 -1.5440025E+00  2.9893994E+02 
  2.6387350E+10 -1.5490036E+00  2.9900995E+02 
