time                     TG21A    TG21B  TG21avg   DTH21   DTL21 
1975-133T08:04:03.939  173.733  193.262  183.498  -2.018 -19.529 
1975-133T08:11:18.650  173.755  193.284  183.519  -2.018 -19.530 
1975-133T08:18:33.369  173.733  193.262  183.498  -2.018 -19.529 
1975-133T08:25:48.080  173.733  193.262  183.498  -2.018 -19.529 
1975-133T08:33:02.790  173.733  193.262  183.498  -2.018 -19.529 
1975-133T08:40:17.500  173.733  193.262  183.498  -2.018 -19.529 
1975-133T08:47:32.209  173.755  193.284  183.519  -2.018 -19.530 
1975-133T08:54:46.919  173.711  193.240  183.476  -2.018 -19.529 
1975-133T09:02:01.630  173.733  193.262  183.498  -2.018 -19.529 
1975-133T09:09:16.349  173.733  193.262  183.498  -2.018 -19.529 
1975-133T09:16:31.059  173.755  193.284  183.519  -2.018 -19.530 
1975-133T09:23:45.769  173.733  193.262  183.498  -2.018 -19.529 
1975-133T09:31:00.480  173.733  193.262  183.498  -2.018 -19.529 
1975-133T09:38:15.190  173.733  193.262  183.498  -2.018 -19.529 
1975-133T09:45:29.900  173.733  193.262  183.498  -2.018 -19.529 
1975-133T09:52:44.610  173.733  193.262  183.498  -2.018 -19.529 
1975-133T09:59:59.330  173.733  193.262  183.498  -2.018 -19.529 
1975-133T10:07:14.040  173.733  193.262  183.498  -2.018 -19.529 
1975-133T10:14:28.750  173.755  193.284  183.519  -2.018 -19.530 
1975-133T10:21:43.459  173.711  193.240  183.476  -2.018 -19.529 
1975-133T10:28:58.169  173.711  193.240  183.476  -2.018 -19.529 
1975-133T10:36:12.879  173.733  193.262  183.498  -2.018 -19.529 
1975-133T10:43:27.589  173.733  193.262  183.498  -2.018 -19.529 
1975-133T10:50:42.309  173.755  193.284  183.519  -2.018 -19.530 
1975-133T10:57:57.019  173.733  193.262  183.498  -2.018 -19.529 
1975-133T11:05:11.730  173.733  193.262  183.498  -2.018 -19.529 
1975-133T11:12:26.440  173.733  193.262  183.498  -2.018 -19.529 
1975-133T11:19:41.150  173.733  193.262  183.498  -2.018 -19.529 
1975-133T11:26:55.860  173.755  193.284  183.519  -2.018 -19.530 
1975-133T11:34:10.580  173.733  193.262  183.498  -2.018 -19.529 
1975-133T11:41:25.290  173.733  193.262  183.498  -2.018 -19.529 
1975-133T11:48:40.000  173.733  193.262  183.498  -2.018 -19.529 
1975-133T11:55:54.709  173.711  193.240  183.476  -2.018 -19.529 
1975-133T12:03:09.419  173.711  193.240  183.476  -2.018 -19.529 
1975-133T12:10:24.139  173.733  193.262  183.498  -2.018 -19.529 
1975-133T12:17:38.849  173.711  193.240  183.476  -2.018 -19.529 
1975-133T12:24:53.559  173.711  193.240  183.476  -2.018 -19.529 
1975-133T12:32:08.269  173.711  193.240  183.476  -2.018 -19.529 
1975-133T12:39:22.980  173.711  193.240  183.476  -2.018 -19.529 
1975-133T12:46:37.690  173.711  193.240  183.476  -2.018 -19.529 
1975-133T12:53:52.400  173.711  193.240  183.476  -2.018 -19.529 
1975-133T13:01:07.120  173.711  193.240  183.476  -2.018 -19.529 
1975-133T13:08:21.830  173.711  193.240  183.476  -2.018 -19.529 
1975-133T13:15:36.540  173.711  193.240  183.476  -2.018 -19.529 
1975-133T13:22:51.250  173.711  193.240  183.476  -2.018 -19.529 
1975-133T13:30:05.959  173.711  193.240  183.476  -2.018 -19.529 
1975-133T13:37:20.669  173.689  193.218  183.454  -2.018 -19.529 
1975-133T13:44:35.379  173.711  193.240  183.476  -2.018 -19.529 
1975-133T13:51:50.099  173.733  193.262  183.498  -2.018 -19.529 
1975-133T13:59:04.809  173.689  193.218  183.454  -2.018 -19.529 
1975-133T14:06:19.519  173.711  193.240  183.476  -2.018 -19.529 
1975-133T14:13:34.230  173.711  193.240  183.476  -2.018 -19.529 
1975-133T14:20:48.940  173.711  193.240  183.476  -2.018 -19.529 
1975-133T14:28:03.650  173.733  193.262  183.498  -2.018 -19.529 
1975-133T14:35:18.370  173.689  193.218  183.454  -2.018 -19.529 
1975-133T14:42:33.080  173.711  193.240  183.476  -2.018 -19.529 
1975-133T14:49:47.790  173.711  193.240  183.476  -2.018 -19.529 
1975-133T14:57:02.500  173.733  193.262  183.498  -2.018 -19.529 
1975-133T15:04:17.209  173.733  193.262  183.498  -2.018 -19.529 
1975-133T15:11:31.919  173.711  193.240  183.476  -2.018 -19.529 
1975-133T15:18:46.639  173.689  193.218  183.454  -2.018 -19.529 
1975-133T15:33:16.059  173.711  193.240  183.476  -2.018 -19.529 
1975-133T15:40:30.769  173.711  193.240  183.476  -2.018 -19.529 
1975-133T15:47:45.480  173.711  193.240  183.476  -2.018 -19.529 
1975-133T15:55:00.199  173.711  193.240  183.476  -2.018 -19.529 
1975-133T16:02:14.910  173.711  193.240  183.476  -2.018 -19.529 
1975-133T16:09:29.620  173.711  193.240  183.476  -2.018 -19.529 
1975-133T16:16:44.330  173.711  193.240  183.476  -2.018 -19.529 
1975-133T16:23:59.040  173.689  193.218  183.454  -2.018 -19.529 
1975-133T16:31:13.760  173.689  193.218  183.454  -2.018 -19.529 
1975-133T16:38:28.470  173.689  193.218  183.454  -2.018 -19.529 
1975-133T16:45:43.180  173.711  193.240  183.476  -2.018 -19.529 
1975-133T16:52:57.889  173.668  193.196  183.432  -2.018 -19.529 
1975-133T17:00:12.599  173.711  193.240  183.476  -2.018 -19.529 
1975-133T17:07:27.309  173.689  193.218  183.454  -2.018 -19.529 
1975-133T17:14:42.019  173.689  193.218  183.454  -2.018 -19.529 
1975-133T17:21:56.739  173.711  193.240  183.476  -2.018 -19.529 
1975-133T17:29:11.449  173.733  193.262  183.498  -2.018 -19.529 
1975-133T17:36:26.160  173.689  193.218  183.454  -2.018 -19.529 
1975-133T17:43:40.870  173.689  193.218  183.454  -2.018 -19.529 
1975-133T17:50:55.580  173.689  193.218  183.454  -2.018 -19.529 
1975-133T17:58:10.290  173.689  193.218  183.454  -2.018 -19.529 
1975-133T18:05:25.010  173.689  193.218  183.454  -2.018 -19.529 
1975-133T18:12:39.720  173.689  193.218  183.454  -2.018 -19.529 
1975-133T18:19:54.429  173.689  193.218  183.454  -2.018 -19.529 
1975-133T18:27:09.139  173.689  193.218  183.454  -2.018 -19.529 
1975-133T18:34:23.850  173.689  193.218  183.454  -2.018 -19.529 
1975-133T18:41:38.559  173.689  193.218  183.454  -2.018 -19.529 
1975-133T18:48:53.279  173.689  193.218  183.454  -2.018 -19.529 
1975-133T18:56:08.000  173.711  193.240  183.476  -2.018 -19.529 
1975-133T19:03:22.720  173.689  193.218  183.454  -2.018 -19.529 
1975-133T19:10:37.429  173.689  193.218  183.454  -2.018 -19.529 
1975-133T19:17:52.139  173.689  193.218  183.454  -2.018 -19.529 
1975-133T19:25:06.850  173.689  193.218  183.454  -2.018 -19.529 
1975-133T19:32:21.559  173.689  193.218  183.454  -2.018 -19.529 
1975-133T19:39:36.270  173.668  193.196  183.432  -2.018 -19.529 
1975-133T19:46:50.979  173.689  193.218  183.454  -2.018 -19.529 
1975-133T19:54:05.690  173.668  193.196  183.432  -2.018 -19.529 
1975-133T20:01:20.410  173.689  193.218  183.454  -2.018 -19.529 
1975-133T20:08:35.119  173.689  193.218  183.454  -2.018 -19.529 
1975-133T20:15:49.830  173.689  193.218  183.454  -2.018 -19.529 
1975-133T20:23:04.539  173.689  193.218  183.454  -2.018 -19.529 
1975-133T20:30:19.250  173.689  193.218  183.454  -2.018 -19.529 
1975-133T20:37:33.960  173.668  193.196  183.432  -2.018 -19.529 
1975-133T20:44:48.669  173.689  193.218  183.454  -2.018 -19.529 
1975-133T20:52:03.380  173.668  193.196  183.432  -2.018 -19.529 
1975-133T20:59:18.100  173.689  193.218  183.454  -2.018 -19.529 
1975-133T21:06:32.809  173.689  193.218  183.454  -2.018 -19.529 
1975-133T21:13:47.520  173.646  193.174  183.410  -2.018 -19.529 
1975-133T21:21:02.229  173.668  193.196  183.432  -2.018 -19.529 
1975-133T21:28:16.940  173.689  193.218  183.454  -2.018 -19.529 
1975-133T21:35:31.649  173.689  193.218  183.454  -2.018 -19.529 
1975-133T21:42:46.360  173.668  193.196  183.432  -2.018 -19.529 
1975-133T21:50:01.070  173.689  193.218  183.454  -2.018 -19.529 
1975-133T21:57:15.789  173.689  193.218  183.454  -2.018 -19.529 
1975-133T22:04:30.500  173.689  193.218  183.454  -2.018 -19.529 
1975-133T22:11:45.210  173.668  193.196  183.432  -2.018 -19.529 
1975-133T22:18:59.919  173.668  193.196  183.432  -2.018 -19.529 
1975-133T22:26:14.630  173.668  193.196  183.432  -2.018 -19.529 
1975-133T22:33:29.339  173.689  193.218  183.454  -2.018 -19.529 
1975-133T22:40:44.050  173.689  193.218  183.454  -2.018 -19.529 
1975-133T22:47:58.770  173.668  193.196  183.432  -2.018 -19.529 
1975-133T22:55:13.479  173.668  193.196  183.432  -2.018 -19.529 
1975-133T23:02:28.190  173.689  193.218  183.454  -2.018 -19.529 
1975-133T23:09:42.899  173.668  193.196  183.432  -2.018 -19.529 
1975-133T23:16:57.610  173.668  193.196  183.432  -2.018 -19.529 
1975-133T23:24:12.320  173.689  193.218  183.454  -2.018 -19.529 
1975-133T23:31:27.039  173.668  193.196  183.432  -2.018 -19.529 
1975-133T23:38:41.750  173.668  193.196  183.432  -2.018 -19.529 
1975-133T23:45:56.460  173.668  193.196  183.432  -2.018 -19.529 
1975-133T23:53:11.169  173.668  193.196  183.432  -2.018 -19.529 
1975-134T00:00:25.879  173.668  193.196  183.432  -2.018 -19.529 
1975-134T00:07:40.589  173.668  193.196  183.432  -2.018 -19.529 
1975-134T00:14:55.309  173.668  193.196  183.432  -2.018 -19.529 
1975-134T00:22:10.019  173.646  193.174  183.410  -2.018 -19.529 
1975-134T00:29:24.730  173.646  193.174  183.410  -2.018 -19.529 
1975-134T00:36:39.440  173.646  193.174  183.410  -2.018 -19.529 
1975-134T00:43:54.150  173.668  193.196  183.432  -2.018 -19.529 
1975-134T00:51:08.869  173.668  193.196  183.432  -2.018 -19.529 
1975-134T00:58:23.579  173.646  193.174  183.410  -2.018 -19.529 
1975-134T01:05:38.289  173.668  193.196  183.432  -2.018 -19.529 
1975-134T01:12:53.000  173.668  193.196  183.432  -2.018 -19.529 
1975-134T01:20:07.710  173.668  193.196  183.432  -2.018 -19.529 
1975-134T01:27:22.420  173.646  193.174  183.410  -2.018 -19.529 
1975-134T01:34:37.140  173.668  193.196  183.432  -2.018 -19.529 
1975-134T01:41:51.850  173.646  193.174  183.410  -2.018 -19.529 
1975-134T01:49:06.560  173.668  193.196  183.432  -2.018 -19.529 
1975-134T01:56:21.270  173.668  193.196  183.432  -2.018 -19.529 
1975-134T02:03:35.979  173.668  193.196  183.432  -2.018 -19.529 
1975-134T02:10:50.689  173.646  193.174  183.410  -2.018 -19.529 
1975-134T02:18:05.409  173.646  193.174  183.410  -2.018 -19.529 
1975-134T02:25:20.120  173.668  193.196  183.432  -2.018 -19.529 
1975-134T02:32:34.829  173.646  193.174  183.410  -2.018 -19.529 
1975-134T02:39:49.540  173.668  193.196  183.432  -2.019 -19.529 
1975-134T02:47:04.250  173.668  193.196  183.432  -2.018 -19.529 
1975-134T02:54:18.969  173.646  193.174  183.410  -2.018 -19.529 
1975-134T03:01:33.680  173.668  193.196  183.432  -2.018 -19.529 
1975-134T03:08:48.389  173.646  193.174  183.410  -2.018 -19.529 
1975-134T03:16:03.100  173.668  193.196  183.432  -2.018 -19.529 
1975-134T03:23:17.809  173.668  193.196  183.432  -2.018 -19.529 
1975-134T03:30:32.520  173.668  193.196  183.432  -2.018 -19.529 
1975-134T03:37:47.239  173.646  193.174  183.410  -2.018 -19.529 
1975-134T03:45:01.950  173.668  193.196  183.432  -2.018 -19.529 
1975-134T03:52:16.659  173.668  193.196  183.432  -2.018 -19.529 
1975-134T03:59:31.370  173.646  193.174  183.410  -2.018 -19.529 
1975-134T04:06:46.079  173.624  193.153  183.388  -2.018 -19.529 
1975-134T04:14:00.790  173.646  193.174  183.410  -2.018 -19.529 
1975-134T04:21:15.510  173.646  193.174  183.410  -2.018 -19.529 
1975-134T04:28:30.219  173.646  193.174  183.410  -2.018 -19.529 
1975-134T04:35:44.930  173.624  193.153  183.388  -2.018 -19.529 
1975-134T04:42:59.639  173.624  193.153  183.388  -2.018 -19.529 
1975-134T04:50:14.349  173.646  193.174  183.410  -2.018 -19.529 
1975-134T04:57:29.060  173.646  193.174  183.410  -2.018 -19.529 
1975-134T05:04:43.779  173.646  193.174  183.410  -2.018 -19.529 
1975-134T05:11:58.490  173.646  193.174  183.410  -2.018 -19.529 
1975-134T05:19:13.200  173.624  193.153  183.388  -2.018 -19.529 
1975-134T05:26:27.909  173.646  193.174  183.410  -2.018 -19.529 
1975-134T05:33:42.619  173.646  193.174  183.410  -2.018 -19.529 
1975-134T05:40:57.340  173.646  193.174  183.410  -2.018 -19.529 
1975-134T05:48:12.049  173.646  193.174  183.410  -2.018 -19.529 
1975-134T05:55:26.759  173.646  193.174  183.410  -2.018 -19.529 
1975-134T06:02:41.470  173.624  193.153  183.388  -2.018 -19.529 
1975-134T06:09:56.180  173.624  193.153  183.388  -2.018 -19.529 
1975-134T06:17:10.900  173.646  193.174  183.410  -2.018 -19.529 
1975-134T06:24:25.610  173.624  193.153  183.388  -2.018 -19.529 
1975-134T06:31:40.319  173.624  193.153  183.388  -2.018 -19.529 
1975-134T06:38:55.029  173.646  193.174  183.410  -2.018 -19.529 
1975-134T06:46:09.740  173.624  193.153  183.388  -2.018 -19.529 
1975-134T06:53:24.459  173.624  193.153  183.388  -2.018 -19.529 
1975-134T07:00:39.169  173.624  193.153  183.388  -2.018 -19.529 
1975-134T07:07:53.880  173.624  193.153  183.388  -2.018 -19.529 
1975-134T07:15:08.590  173.624  193.153  183.388  -2.018 -19.529 
1975-134T07:22:23.299  173.624  193.153  183.388  -2.018 -19.529 
1975-134T07:29:38.020  173.624  193.153  183.388  -2.018 -19.529 
1975-134T07:36:52.729  173.646  193.174  183.410  -2.018 -19.529 
1975-134T08:13:06.299  173.624  193.153  183.388  -2.018 -19.529 
1975-134T08:20:21.009  173.624  193.153  183.388  -2.018 -19.529 
1975-134T08:27:35.720  173.624  193.153  183.388  -2.018 -19.529 
1975-134T08:34:50.439  173.624  193.153  183.388  -2.018 -19.529 
1975-134T08:42:05.150  173.624  193.153  183.388  -2.018 -19.529 
1975-134T08:49:19.860  173.624  193.153  183.388  -2.018 -19.529 
1975-134T08:56:34.569  173.624  193.153  183.388  -2.018 -19.529 
1975-134T09:03:49.279  173.624  193.153  183.388  -2.018 -19.529 
1975-134T09:11:03.989  173.624  193.153  183.388  -2.018 -19.529 
1975-134T09:18:18.699  173.624  193.153  183.388  -2.018 -19.529 
1975-134T09:25:33.410  173.624  193.153  183.388  -2.018 -19.529 
1975-134T09:32:48.129  173.602  193.131  183.366  -2.018 -19.528 
1975-134T09:40:02.839  173.624  193.153  183.388  -2.018 -19.529 
1975-134T09:47:17.550  173.602  193.131  183.366  -2.018 -19.528 
1975-134T09:54:32.260  173.624  193.153  183.388  -2.018 -19.529 
1975-134T10:01:46.970  173.624  193.153  183.388  -2.018 -19.529 
1975-134T10:09:01.690  173.624  193.153  183.388  -2.018 -19.529 
1975-134T10:16:16.400  173.602  193.131  183.366  -2.018 -19.528 
1975-134T10:23:31.110  173.624  193.153  183.388  -2.018 -19.529 
1975-134T10:30:45.819  173.624  193.153  183.388  -2.018 -19.529 
1975-134T10:38:00.540  173.624  193.153  183.388  -2.018 -19.529 
1975-134T10:45:15.250  173.624  193.153  183.388  -2.018 -19.529 
1975-134T10:52:29.959  173.624  193.153  183.388  -2.018 -19.529 
1975-134T10:59:44.669  173.624  193.153  183.388  -2.018 -19.529 
1975-134T11:06:59.379  173.602  193.131  183.366  -2.018 -19.528 
1975-134T11:14:14.089  173.624  193.153  183.388  -2.018 -19.529 
1975-134T11:21:28.800  173.602  193.131  183.366  -2.018 -19.528 
1975-134T11:28:43.510  173.602  193.131  183.366  -2.018 -19.528 
1975-134T11:35:58.230  173.624  193.153  183.388  -2.018 -19.529 
1975-134T11:43:12.940  173.602  193.131  183.366  -2.018 -19.528 
1975-134T11:50:27.650  173.602  193.131  183.366  -2.018 -19.528 
1975-134T11:57:42.360  173.624  193.153  183.388  -2.018 -19.529 
1975-134T12:04:57.069  173.602  193.131  183.366  -2.018 -19.528 
1975-134T12:12:11.779  173.602  193.131  183.366  -2.018 -19.528 
1975-134T12:19:26.489  173.602  193.131  183.366  -2.018 -19.528 
1975-134T12:26:41.199  173.602  193.131  183.366  -2.018 -19.528 
1975-134T12:33:55.919  173.602  193.131  183.366  -2.018 -19.528 
1975-134T12:41:10.629  173.580  193.109  183.345  -2.018 -19.528 
1975-134T12:48:25.339  173.602  193.131  183.366  -2.018 -19.528 
1975-134T12:55:40.050  173.602  193.131  183.366  -2.018 -19.528 
1975-134T13:02:54.760  173.624  193.153  183.388  -2.018 -19.529 
1975-134T13:10:09.470  173.602  193.131  183.366  -2.018 -19.528 
1975-134T13:17:24.180  173.602  193.131  183.366  -2.018 -19.528 
1975-134T13:24:38.900  173.602  193.131  183.366  -2.018 -19.528 
1975-134T13:31:53.610  173.602  193.131  183.366  -2.018 -19.528 
1975-134T13:39:08.319  173.602  193.131  183.366  -2.018 -19.528 
1975-134T13:46:23.029  173.602  193.131  183.366  -2.018 -19.528 
1975-134T13:53:37.760  173.602  193.131  183.366  -2.018 -19.528 
1975-134T14:00:52.470  173.602  193.131  183.366  -2.018 -19.528 
1975-134T14:08:07.180  173.602  193.131  183.366  -2.018 -19.528 
1975-134T14:15:21.889  173.602  193.131  183.366  -2.018 -19.528 
1975-134T14:22:36.599  173.602  193.131  183.366  -2.018 -19.528 
1975-134T14:29:51.309  173.602  193.131  183.366  -2.018 -19.528 
1975-134T14:42:32.059  173.602  193.131  183.366  -2.018 -19.528 
1975-134T15:16:56.940  173.602  193.131  183.366  -2.018 -19.528 
1975-134T15:24:11.650  173.580  193.109  183.345  -2.018 -19.528 
1975-134T15:31:26.360  173.602  193.131  183.366  -2.018 -19.528 
1975-134T15:38:41.069  173.602  193.131  183.366  -2.018 -19.528 
1975-134T15:45:55.779  173.602  193.131  183.366  -2.018 -19.528 
1975-134T15:53:10.489  173.580  193.109  183.345  -2.018 -19.528 
1975-134T16:00:25.199  173.624  193.153  183.388  -2.018 -19.529 
1975-134T16:07:39.919  173.602  193.131  183.366  -2.018 -19.528 
1975-134T16:14:54.629  173.602  193.131  183.366  -2.018 -19.528 
1975-134T16:22:09.339  173.602  193.131  183.366  -2.018 -19.528 
1975-134T16:29:24.050  173.602  193.131  183.366  -2.018 -19.528 
1975-134T16:36:38.760  173.580  193.109  183.345  -2.018 -19.528 
1975-134T16:43:53.470  173.580  193.109  183.345  -2.018 -19.528 
1975-134T16:51:08.180  173.602  193.131  183.366  -2.018 -19.528 
1975-134T16:58:22.900  173.580  193.109  183.345  -2.018 -19.528 
1975-134T17:05:37.610  173.580  193.109  183.345  -2.018 -19.528 
1975-134T17:12:52.319  173.580  193.109  183.345  -2.018 -19.528 
1975-134T17:20:07.029  173.580  193.109  183.345  -2.018 -19.528 
1975-134T17:27:21.739  173.580  193.109  183.345  -2.018 -19.528 
1975-134T17:34:36.449  173.559  193.087  183.323  -2.018 -19.528 
1975-134T17:41:51.160  173.602  193.131  183.366  -2.018 -19.528 
1975-134T17:49:05.879  173.559  193.087  183.323  -2.018 -19.528 
1975-134T17:56:20.589  173.580  193.109  183.345  -2.018 -19.528 
1975-134T18:03:35.300  173.602  193.131  183.366  -2.019 -19.528 
1975-134T18:10:50.010  173.602  193.131  183.366  -2.018 -19.528 
1975-134T18:18:04.720  173.580  193.109  183.345  -2.018 -19.528 
1975-134T18:25:19.429  173.602  193.131  183.366  -2.018 -19.528 
1975-134T18:32:34.139  173.580  193.109  183.345  -2.018 -19.528 
1975-134T18:39:48.860  173.559  193.087  183.323  -2.018 -19.528 
1975-134T18:47:03.570  173.580  193.109  183.345  -2.018 -19.528 
1975-134T18:54:18.279  173.580  193.109  183.345  -2.018 -19.528 
1975-134T19:01:32.990  173.580  193.109  183.345  -2.018 -19.528 
1975-134T19:08:47.699  173.559  193.087  183.323  -2.018 -19.528 
1975-134T19:16:02.410  173.559  193.087  183.323  -2.018 -19.528 
1975-134T19:23:17.130  173.580  193.109  183.345  -2.018 -19.528 
1975-134T19:30:31.860  173.559  193.087  183.323  -2.018 -19.528 
1975-134T19:37:46.570  173.559  193.087  183.323  -2.018 -19.528 
1975-134T19:45:01.279  173.580  193.109  183.345  -2.018 -19.528 
1975-134T19:52:15.990  173.580  193.109  183.345  -2.018 -19.528 
1975-134T19:59:30.699  173.559  193.087  183.323  -2.018 -19.528 
1975-134T20:06:45.410  173.559  193.087  183.323  -2.018 -19.528 
1975-134T20:14:00.119  173.559  193.087  183.323  -2.018 -19.528 
1975-134T20:21:14.830  173.580  193.109  183.345  -2.018 -19.528 
1975-134T20:28:29.550  173.559  193.087  183.323  -2.018 -19.528 
1975-134T20:35:44.259  173.559  193.087  183.323  -2.018 -19.528 
1975-134T20:42:58.970  173.559  193.087  183.323  -2.018 -19.528 
1975-134T20:50:13.679  173.580  193.109  183.345  -2.018 -19.528 
1975-134T20:57:28.389  173.559  193.087  183.323  -2.018 -19.528 
1975-134T21:04:43.100  173.580  193.109  183.345  -2.018 -19.528 
1975-134T21:11:57.809  173.559  193.087  183.323  -2.018 -19.528 
1975-134T21:19:12.529  173.559  193.087  183.323  -2.018 -19.528 
1975-134T21:26:27.240  173.580  193.109  183.345  -2.018 -19.528 
1975-134T21:33:41.949  173.580  193.109  183.345  -2.018 -19.528 
1975-134T21:40:56.660  173.580  193.109  183.345  -2.018 -19.528 
1975-134T21:48:11.369  173.559  193.087  183.323  -2.018 -19.528 
1975-134T21:55:26.080  173.559  193.087  183.323  -2.018 -19.528 
1975-134T22:02:40.789  173.559  193.087  183.323  -2.018 -19.528 
1975-134T22:09:55.500  173.559  193.087  183.323  -2.018 -19.528 
1975-134T22:17:10.220  173.559  193.087  183.323  -2.018 -19.528 
1975-134T22:24:24.929  173.580  193.109  183.345  -2.018 -19.528 
1975-134T22:31:39.639  173.537  193.065  183.301  -2.018 -19.528 
1975-134T22:38:54.350  173.537  193.065  183.301  -2.018 -19.528 
1975-134T22:46:09.059  173.559  193.087  183.323  -2.018 -19.528 
1975-134T22:53:23.770  173.559  193.087  183.323  -2.018 -19.528 
1975-134T23:00:38.479  173.559  193.087  183.323  -2.018 -19.528 
1975-134T23:07:53.199  173.537  193.065  183.301  -2.018 -19.528 
1975-134T23:15:07.910  173.580  193.109  183.345  -2.018 -19.528 
1975-134T23:22:22.619  173.559  193.087  183.323  -2.018 -19.528 
1975-134T23:29:37.330  173.537  193.065  183.301  -2.018 -19.528 
1975-134T23:36:52.039  173.537  193.065  183.301  -2.018 -19.528 
1975-134T23:44:06.750  173.537  193.065  183.301  -2.018 -19.528 
1975-134T23:51:21.470  173.537  193.065  183.301  -2.018 -19.528 
1975-135T00:05:50.899  173.537  193.065  183.301  -2.018 -19.528 
1975-135T00:13:05.610  173.537  193.065  183.301  -2.018 -19.528 
1975-135T00:20:20.329  173.537  193.065  183.301  -2.018 -19.528 
1975-135T00:27:35.039  173.537  193.065  183.301  -2.018 -19.528 
1975-135T00:34:49.750  173.537  193.065  183.301  -2.018 -19.528 
1975-135T00:42:04.460  173.559  193.087  183.323  -2.018 -19.528 
1975-135T00:49:19.170  173.537  193.065  183.301  -2.018 -19.528 
1975-135T00:56:33.880  173.537  193.065  183.301  -2.018 -19.528 
1975-135T01:03:48.590  173.537  193.065  183.301  -2.018 -19.528 
1975-135T01:11:03.300  173.537  193.065  183.301  -2.018 -19.528 
1975-135T01:18:18.020  173.537  193.065  183.301  -2.018 -19.528 
1975-135T01:25:32.729  173.537  193.065  183.301  -2.018 -19.528 
1975-135T01:32:47.439  173.559  193.087  183.323  -2.018 -19.528 
1975-135T01:40:02.149  173.537  193.065  183.301  -2.018 -19.528 
1975-135T01:47:16.859  173.537  193.065  183.301  -2.018 -19.528 
1975-135T01:54:31.569  173.537  193.065  183.301  -2.018 -19.528 
1975-135T02:01:46.279  173.537  193.065  183.301  -2.018 -19.528 
1975-135T02:09:01.000  173.537  193.065  183.301  -2.018 -19.528 
1975-135T02:16:15.710  173.537  193.065  183.301  -2.018 -19.528 
1975-135T02:23:30.420  173.537  193.065  183.301  -2.018 -19.528 
1975-135T02:30:45.129  173.559  193.087  183.323  -2.018 -19.528 
1975-135T02:37:59.840  173.537  193.065  183.301  -2.018 -19.528 
1975-135T02:45:14.549  173.537  193.065  183.301  -2.018 -19.528 
1975-135T02:52:29.260  173.537  193.065  183.301  -2.018 -19.528 
1975-135T02:59:43.979  173.537  193.065  183.301  -2.018 -19.528 
1975-135T03:06:58.690  173.537  193.065  183.301  -2.018 -19.528 
1975-135T03:14:13.399  173.537  193.065  183.301  -2.018 -19.528 
1975-135T03:21:28.110  173.537  193.065  183.301  -2.018 -19.528 
1975-135T03:28:42.819  173.537  193.065  183.301  -2.018 -19.528 
1975-135T03:35:57.530  173.537  193.065  183.301  -2.018 -19.528 
1975-135T03:43:12.239  173.537  193.065  183.301  -2.018 -19.528 
1975-135T03:50:26.959  173.537  193.065  183.301  -2.018 -19.528 
1975-135T03:57:41.670  173.559  193.087  183.323  -2.018 -19.528 
1975-135T04:04:56.379  173.537  193.065  183.301  -2.018 -19.528 
1975-135T04:12:11.090  173.537  193.065  183.301  -2.018 -19.528 
1975-135T04:19:25.799  173.537  193.065  183.301  -2.018 -19.528 
1975-135T04:26:40.510  173.537  193.065  183.301  -2.018 -19.528 
1975-135T04:33:55.229  173.537  193.065  183.301  -2.018 -19.528 
1975-135T04:41:09.939  173.537  193.065  183.301  -2.018 -19.528 
1975-135T04:48:24.650  173.537  193.065  183.301  -2.018 -19.528 
1975-135T04:55:39.360  173.515  193.043  183.279  -2.018 -19.528 
1975-135T05:02:54.069  173.537  193.065  183.301  -2.018 -19.528 
1975-135T05:10:08.779  173.559  193.087  183.323  -2.018 -19.528 
1975-135T05:17:23.500  173.537  193.065  183.301  -2.018 -19.528 
1975-135T05:24:38.209  173.537  193.065  183.301  -2.018 -19.528 
1975-135T05:31:52.919  173.537  193.065  183.301  -2.018 -19.528 
1975-135T05:39:07.630  173.537  193.065  183.301  -2.018 -19.528 
1975-135T05:46:22.340  173.537  193.065  183.301  -2.018 -19.528 
1975-135T05:53:37.060  173.515  193.043  183.279  -2.018 -19.528 
1975-135T06:00:51.770  173.537  193.065  183.301  -2.018 -19.528 
1975-135T06:08:06.479  173.537  193.065  183.301  -2.018 -19.528 
1975-135T06:15:21.189  173.537  193.065  183.301  -2.018 -19.528 
1975-135T06:22:35.900  173.537  193.065  183.301  -2.018 -19.528 
1975-135T06:29:50.610  173.515  193.043  183.279  -2.018 -19.528 
1975-135T06:37:05.330  173.515  193.043  183.279  -2.018 -19.528 
1975-135T06:44:20.040  173.515  193.043  183.279  -2.018 -19.528 
1975-135T06:51:34.750  173.537  193.065  183.301  -2.018 -19.528 
1975-135T06:58:49.459  173.537  193.065  183.301  -2.018 -19.528 
1975-135T07:06:04.169  173.537  193.065  183.301  -2.018 -19.528 
1975-135T07:13:18.889  173.515  193.043  183.279  -2.018 -19.528 
1975-135T07:20:33.599  173.515  193.043  183.279  -2.018 -19.528 
1975-135T07:27:48.310  173.515  193.043  183.279  -2.018 -19.528 
1975-135T07:35:03.020  173.515  193.043  183.279  -2.018 -19.528 
1975-135T07:42:17.740  173.515  193.043  183.279  -2.018 -19.528 
1975-135T07:49:32.450  173.515  193.043  183.279  -2.018 -19.528 
1975-135T07:56:47.159  173.537  193.065  183.301  -2.018 -19.528 
1975-135T08:04:01.869  173.515  193.043  183.279  -2.018 -19.528 
