time                     TG21A    TG21B  TG21avg   DTH21   DTL21 
1975-121T17:56:12.139  256.227  256.449  256.338  -0.222  -0.223 
1975-121T18:03:26.849  256.294  256.517  256.406  -0.222  -0.223 
1975-121T18:10:41.561  256.257  256.479  256.368  -0.222  -0.223 
1975-121T18:17:56.270  256.257  256.479  256.368  -0.222  -0.223 
1975-121T18:25:10.982  256.265  256.487  256.376  -0.222  -0.223 
1975-121T18:32:25.692  256.265  256.487  256.376  -0.222  -0.223 
1975-121T18:39:40.403  256.189  256.411  256.300  -0.222  -0.223 
1975-121T18:46:55.115  256.265  256.487  256.376  -0.222  -0.223 
1975-121T18:54:09.826  256.265  256.487  256.376  -0.222  -0.223 
1975-121T19:01:24.535  256.265  256.487  256.376  -0.222  -0.223 
1975-121T19:08:39.247  256.295  256.517  256.406  -0.222  -0.223 
1975-121T19:15:53.957  256.294  256.517  256.406  -0.222  -0.223 
1975-121T19:23:08.668  256.265  256.487  256.376  -0.222  -0.223 
1975-121T19:30:23.380  256.294  256.517  256.406  -0.222  -0.223 
1975-121T19:37:38.091  256.295  256.517  256.406  -0.222  -0.226 
1975-121T19:44:52.801  256.295  256.517  256.406  -0.222  -0.223 
1975-121T19:52:07.513  256.257  256.479  256.368  -0.222  -0.223 
1975-121T19:59:22.224  256.257  256.479  256.368  -0.222  -0.223 
1975-121T20:06:36.933  256.257  256.479  256.368  -0.222  -0.223 
1975-121T20:13:51.645  256.257  256.479  256.368  -0.222  -0.223 
1975-121T20:21:06.355  256.257  256.479  256.368  -0.222  -0.226 
1975-121T20:28:21.066  256.257  256.479  256.368  -0.222  -0.226 
1975-121T20:35:35.778  256.257  256.479  256.368  -0.222  -0.223 
1975-121T20:42:50.489  256.257  256.479  256.368  -0.222  -0.223 
1975-121T20:50:05.199  256.257  256.479  256.368  -0.222  -0.223 
1975-121T20:57:19.910  256.257  256.479  256.368  -0.222  -0.223 
1975-121T21:04:34.622  256.316  256.538  256.427  -0.222  -0.223 
1975-121T21:11:49.332  256.249  256.471  256.360  -0.222  -0.223 
1975-121T21:19:04.043  256.286  256.509  256.398  -0.222  -0.223 
1975-121T21:26:18.755  256.286  256.509  256.398  -0.222  -0.223 
1975-121T21:33:33.466  256.257  256.479  256.368  -0.222  -0.223 
1975-121T21:40:48.176  256.295  256.517  256.406  -0.222  -0.223 
1975-121T21:48:02.888  256.287  256.509  256.398  -0.222  -0.223 
1975-121T21:55:17.607  256.257  256.479  256.368  -0.222  -0.223 
1975-121T22:02:32.317  256.257  256.479  256.368  -0.222  -0.223 
1975-121T22:09:47.028  256.257  256.479  256.368  -0.222  -0.223 
1975-121T22:17:01.737  256.257  256.479  256.368  -0.222  -0.223 
1975-121T22:24:16.448  256.257  256.479  256.368  -0.222  -0.223 
1975-121T22:31:31.158  256.257  256.479  256.368  -0.222  -0.223 
1975-121T22:38:45.869  256.278  256.500  256.389  -0.222  -0.223 
1975-121T22:46:00.578  256.316  256.538  256.427  -0.222  -0.223 
1975-121T22:53:15.289  256.287  256.509  256.398  -0.222  -0.223 
1975-121T23:00:29.998  256.257  256.479  256.368  -0.222  -0.226 
1975-121T23:07:44.710  256.257  256.479  256.368  -0.222  -0.223 
1975-121T23:14:59.419  256.287  256.508  256.398  -0.222  -0.223 
1975-121T23:22:14.130  256.286  256.509  256.398  -0.222  -0.223 
1975-121T23:29:28.839  256.241  256.463  256.352  -0.222  -0.223 
1975-121T23:36:43.550  256.286  256.509  256.398  -0.222  -0.223 
1975-121T23:43:58.259  256.287  256.509  256.398  -0.222  -0.226 
1975-121T23:51:12.970  256.316  256.538  256.427  -0.222  -0.223 
1975-121T23:58:27.679  256.278  256.500  256.389  -0.222  -0.226 
1975-122T00:05:42.389  256.240  256.463  256.352  -0.222  -0.223 
1975-122T00:12:57.100  256.227  256.449  256.338  -0.222  -0.223 
1975-122T00:20:11.810  256.257  256.479  256.368  -0.222  -0.223 
1975-122T00:27:26.520  256.257  256.479  256.368  -0.222  -0.223 
1975-122T00:34:41.231  256.287  256.509  256.398  -0.222  -0.223 
1975-122T00:41:55.940  256.287  256.509  256.398  -0.222  -0.223 
1975-122T00:49:10.650  256.249  256.471  256.360  -0.222  -0.223 
1975-122T00:56:25.362  256.257  256.479  256.368  -0.222  -0.223 
1975-122T01:03:40.072  256.287  256.509  256.398  -0.222  -0.223 
1975-122T01:10:54.782  256.316  256.538  256.427  -0.222  -0.223 
1975-122T01:18:09.492  256.241  256.463  256.352  -0.222  -0.223 
1975-122T01:25:24.202  256.249  256.471  256.360  -0.222  -0.223 
1975-122T01:32:38.912  256.287  256.509  256.398  -0.222  -0.223 
1975-122T01:39:53.622  256.219  256.441  256.330  -0.222  -0.220 
1975-122T01:47:08.332  256.316  256.538  256.427  -0.222  -0.226 
1975-122T01:54:23.043  256.249  256.471  256.360  -0.222  -0.223 
1975-122T02:01:37.769  256.286  256.509  256.398  -0.222  -0.223 
1975-122T02:08:52.479  256.287  256.509  256.398  -0.222  -0.223 
1975-122T02:16:07.189  256.278  256.500  256.389  -0.222  -0.223 
1975-122T02:23:21.898  256.316  256.538  256.427  -0.222  -0.223 
1975-122T02:30:36.609  256.257  256.479  256.368  -0.222  -0.223 
1975-122T02:37:51.318  256.257  256.479  256.368  -0.222  -0.223 
1975-122T02:45:06.029  256.257  256.479  256.368  -0.222  -0.226 
1975-122T02:52:20.738  256.316  256.538  256.427  -0.222  -0.223 
1975-122T02:59:35.450  256.249  256.471  256.360  -0.222  -0.223 
1975-122T03:06:50.159  256.257  256.479  256.368  -0.222  -0.223 
1975-122T03:14:04.870  256.295  256.517  256.406  -0.222  -0.223 
1975-122T03:21:19.579  256.265  256.487  256.376  -0.222  -0.223 
1975-122T03:28:34.290  256.286  256.509  256.398  -0.222  -0.223 
1975-122T03:35:49.000  256.286  256.509  256.398  -0.222  -0.223 
1975-122T03:43:03.709  256.295  256.517  256.406  -0.222  -0.223 
1975-122T03:50:18.421  256.249  256.471  256.360  -0.222  -0.223 
1975-122T03:57:33.130  256.257  256.479  256.368  -0.222  -0.223 
1975-122T04:04:47.841  256.278  256.500  256.389  -0.222  -0.220 
1975-122T04:12:02.550  256.278  256.500  256.389  -0.222  -0.223 
1975-122T04:19:17.262  256.286  256.509  256.398  -0.222  -0.223 
1975-122T04:26:31.971  256.257  256.479  256.368  -0.222  -0.223 
1975-122T04:33:46.682  256.257  256.479  256.368  -0.222  -0.223 
1975-122T04:41:01.391  256.257  256.479  256.368  -0.222  -0.226 
1975-122T04:48:16.101  256.241  256.463  256.352  -0.222  -0.226 
1975-122T04:55:30.805  256.324  256.546  256.435  -0.222  -0.223 
1975-122T05:02:45.514  256.316  256.538  256.427  -0.222  -0.223 
1975-122T05:10:00.224  256.257  256.479  256.368  -0.222  -0.223 
1975-122T05:17:14.935  256.316  256.538  256.427  -0.222  -0.223 
1975-122T05:24:29.646  256.241  256.463  256.352  -0.222  -0.223 
1975-122T05:31:44.355  256.286  256.509  256.398  -0.222  -0.223 
1975-122T05:38:59.065  256.249  256.471  256.360  -0.222  -0.226 
1975-122T05:46:13.776  256.316  256.538  256.427  -0.222  -0.223 
1975-122T05:53:28.486  256.278  256.501  256.389  -0.222  -0.223 
1975-122T06:00:43.197  256.316  256.538  256.427  -0.222  -0.223 
1975-122T06:07:57.906  256.278  256.501  256.389  -0.222  -0.223 
1975-122T06:15:12.616  256.241  256.463  256.352  -0.222  -0.223 
1975-122T06:22:27.328  256.278  256.501  256.389  -0.222  -0.223 
1975-122T06:29:42.038  256.278  256.500  256.389  -0.222  -0.223 
1975-122T06:36:56.747  256.316  256.538  256.427  -0.222  -0.223 
1975-122T06:44:11.458  256.249  256.471  256.360  -0.222  -0.223 
1975-122T06:51:26.169  256.278  256.500  256.389  -0.222  -0.223 
1975-122T06:58:40.880  256.287  256.509  256.398  -0.222  -0.223 
1975-122T07:05:55.590  256.249  256.471  256.360  -0.222  -0.223 
1975-122T07:13:10.299  256.278  256.500  256.389  -0.222  -0.223 
1975-122T07:20:25.010  256.241  256.463  256.352  -0.222  -0.223 
1975-122T07:27:39.721  256.241  256.463  256.352  -0.222  -0.223 
1975-122T07:34:54.432  256.240  256.463  256.352  -0.222  -0.223 
1975-122T07:42:09.141  256.241  256.463  256.352  -0.222  -0.226 
1975-122T07:49:23.852  256.278  256.501  256.389  -0.222  -0.223 
1975-122T07:56:38.562  256.241  256.463  256.352  -0.222  -0.223 
1975-122T08:03:53.274  256.278  256.500  256.389  -0.222  -0.226 
1975-122T08:11:07.984  256.316  256.538  256.427  -0.222  -0.223 
1975-122T08:18:22.694  256.270  256.492  256.381  -0.222  -0.223 
1975-122T08:25:37.404  256.240  256.463  256.352  -0.222  -0.223 
1975-122T08:32:52.116  256.278  256.501  256.389  -0.222  -0.223 
1975-122T08:40:06.827  256.241  256.463  256.352  -0.222  -0.223 
1975-122T08:47:21.538  256.316  256.538  256.427  -0.222  -0.226 
1975-122T08:54:36.258  256.278  256.500  256.389  -0.222  -0.226 
1975-122T09:01:50.969  256.240  256.463  256.352  -0.222  -0.223 
1975-122T09:09:05.678  256.241  256.463  256.352  -0.222  -0.223 
1975-122T09:16:20.389  256.308  256.530  256.419  -0.222  -0.223 
1975-122T09:23:35.101  256.316  256.538  256.427  -0.222  -0.223 
1975-122T09:30:49.811  256.316  256.538  256.427  -0.222  -0.223 
1975-122T09:38:04.521  256.278  256.501  256.389  -0.222  -0.223 
1975-122T09:45:19.233  256.316  256.538  256.427  -0.222  -0.223 
1975-122T09:52:33.942  256.308  256.530  256.419  -0.222  -0.223 
1975-122T09:59:48.644  256.241  256.463  256.352  -0.222  -0.223 
1975-122T10:07:03.353  256.278  256.500  256.389  -0.222  -0.226 
1975-122T10:14:18.065  256.278  256.500  256.389  -0.222  -0.223 
1975-122T10:21:32.766  256.241  256.463  256.352  -0.222  -0.223 
1975-122T10:28:47.476  256.241  256.463  256.352  -0.222  -0.223 
1975-122T10:36:02.186  256.308  256.530  256.419  -0.222  -0.223 
1975-122T10:43:16.898  256.241  256.463  256.352  -0.222  -0.223 
1975-122T10:50:31.608  256.240  256.463  256.352  -0.222  -0.223 
1975-122T10:57:46.317  256.241  256.463  256.352  -0.222  -0.223 
1975-122T11:05:01.029  256.271  256.492  256.381  -0.222  -0.223 
1975-122T11:12:15.758  256.278  256.501  256.389  -0.222  -0.223 
1975-122T11:19:30.468  256.241  256.463  256.352  -0.222  -0.223 
1975-122T11:26:45.177  256.240  256.463  256.352  -0.222  -0.223 
1975-122T11:33:59.887  256.270  256.492  256.381  -0.222  -0.223 
1975-122T11:41:14.597  256.262  256.484  256.373  -0.222  -0.223 
1975-122T11:48:29.307  256.270  256.492  256.381  -0.222  -0.223 
1975-122T11:55:44.016  256.241  256.463  256.352  -0.222  -0.223 
1975-122T12:02:58.726  256.241  256.463  256.352  -0.222  -0.223 
1975-122T12:10:13.436  256.241  256.463  256.352  -0.222  -0.223 
1975-122T12:17:28.144  256.270  256.492  256.381  -0.222  -0.223 
1975-122T12:24:42.855  256.270  256.492  256.381  -0.222  -0.223 
1975-122T12:31:57.565  256.287  256.508  256.398  -0.222  -0.223 
1975-122T12:39:12.275  256.278  256.501  256.389  -0.222  -0.223 
1975-122T12:46:26.983  256.241  256.463  256.352  -0.222  -0.223 
1975-122T12:53:41.694  256.241  256.463  256.352  -0.222  -0.223 
1975-122T13:00:56.404  256.241  256.463  256.352  -0.222  -0.223 
1975-122T13:08:11.114  256.270  256.492  256.381  -0.222  -0.223 
1975-122T13:15:25.822  256.241  256.463  256.352  -0.222  -0.223 
1975-122T13:22:40.533  256.241  256.463  256.352  -0.222  -0.226 
1975-122T13:29:55.243  256.270  256.492  256.381  -0.222  -0.223 
1975-122T13:37:09.953  256.300  256.522  256.411  -0.222  -0.223 
1975-122T13:44:24.661  256.241  256.463  256.352  -0.222  -0.223 
1975-122T13:51:39.372  256.270  256.492  256.381  -0.222  -0.223 
1975-122T13:58:54.082  256.270  256.492  256.381  -0.222  -0.223 
1975-122T14:06:08.792  256.270  256.492  256.381  -0.222  -0.223 
1975-122T14:13:23.502  256.241  256.463  256.352  -0.222  -0.223 
1975-122T14:20:38.211  256.270  256.492  256.381  -0.222  -0.223 
1975-122T14:27:52.921  256.270  256.492  256.381  -0.222  -0.223 
1975-122T14:35:07.631  256.270  256.492  256.381  -0.222  -0.223 
1975-122T15:14:58.536  256.300  256.522  256.411  -0.222  -0.223 
1975-122T15:22:13.245  256.300  256.522  256.411  -0.222  -0.223 
1975-122T15:29:27.955  256.262  256.484  256.373  -0.222  -0.223 
1975-122T15:36:42.665  256.271  256.492  256.381  -0.222  -0.223 
1975-122T15:43:57.375  256.241  256.463  256.352  -0.222  -0.223 
1975-122T15:51:12.086  256.241  256.463  256.352  -0.222  -0.223 
1975-122T15:58:26.800  256.270  256.492  256.381  -0.222  -0.226 
1975-122T16:05:41.510  256.270  256.492  256.381  -0.222  -0.223 
1975-122T16:12:56.220  256.270  256.492  256.381  -0.222  -0.223 
1975-122T16:20:10.930  256.308  256.530  256.419  -0.222  -0.223 
1975-122T16:27:25.639  256.270  256.492  256.381  -0.222  -0.223 
1975-122T16:34:40.349  256.278  256.500  256.389  -0.222  -0.223 
1975-122T16:41:55.059  256.300  256.522  256.411  -0.222  -0.223 
1975-122T16:49:09.769  256.270  256.492  256.381  -0.222  -0.223 
1975-122T16:56:24.478  256.300  256.522  256.411  -0.222  -0.226 
1975-122T17:03:39.188  256.241  256.463  256.352  -0.222  -0.223 
1975-122T17:10:53.898  256.241  256.463  256.352  -0.222  -0.223 
1975-122T17:18:08.608  256.262  256.484  256.373  -0.222  -0.223 
1975-122T17:25:23.319  256.270  256.492  256.381  -0.222  -0.226 
1975-122T17:32:38.027  256.270  256.492  256.381  -0.222  -0.223 
1975-122T17:39:52.737  256.233  256.454  256.344  -0.222  -0.223 
1975-122T17:47:07.447  256.308  256.530  256.419  -0.222  -0.223 
1975-122T17:54:22.158  256.232  256.455  256.344  -0.222  -0.226 
1975-122T18:01:36.868  256.270  256.492  256.381  -0.222  -0.223 
1975-122T18:08:51.578  256.300  256.522  256.411  -0.222  -0.223 
1975-122T18:16:06.288  256.270  256.492  256.381  -0.222  -0.226 
1975-122T18:23:20.997  256.300  256.522  256.411  -0.222  -0.223 
1975-122T18:30:35.706  256.300  256.522  256.411  -0.222  -0.223 
1975-122T18:37:50.417  256.300  256.522  256.411  -0.222  -0.223 
1975-122T18:45:05.126  256.300  256.522  256.411  -0.222  -0.223 
1975-122T18:52:19.836  256.262  256.484  256.373  -0.222  -0.223 
1975-122T18:59:34.547  256.233  256.454  256.344  -0.222  -0.223 
1975-122T19:06:49.256  256.241  256.463  256.352  -0.222  -0.223 
1975-122T19:14:03.967  256.300  256.522  256.411  -0.222  -0.223 
1975-122T19:21:18.676  256.300  256.522  256.411  -0.222  -0.223 
1975-122T19:28:33.387  256.300  256.522  256.411  -0.222  -0.223 
1975-122T19:35:48.096  256.262  256.484  256.373  -0.222  -0.223 
1975-122T19:43:02.807  256.270  256.492  256.381  -0.222  -0.223 
1975-122T19:50:17.517  256.300  256.522  256.411  -0.222  -0.223 
1975-122T19:57:32.228  256.241  256.463  256.352  -0.222  -0.223 
1975-122T20:04:46.937  256.292  256.514  256.403  -0.222  -0.226 
1975-122T20:12:01.648  256.300  256.522  256.411  -0.222  -0.223 
1975-122T20:19:16.357  256.300  256.522  256.411  -0.222  -0.223 
1975-122T20:26:31.067  256.262  256.484  256.373  -0.222  -0.223 
1975-122T20:33:45.778  256.300  256.522  256.411  -0.222  -0.223 
1975-122T20:41:00.487  256.338  256.560  256.449  -0.222  -0.223 
1975-122T20:48:15.198  256.225  256.446  256.335  -0.222  -0.223 
1975-122T20:55:29.908  256.270  256.492  256.381  -0.222  -0.223 
1975-122T21:02:44.619  256.270  256.492  256.381  -0.222  -0.223 
1975-122T21:09:59.328  256.300  256.522  256.411  -0.222  -0.223 
1975-122T21:17:14.039  256.233  256.454  256.344  -0.222  -0.223 
1975-122T21:24:28.750  256.270  256.492  256.381  -0.222  -0.226 
1975-122T21:31:43.460  256.300  256.522  256.411  -0.222  -0.223 
1975-122T21:38:58.169  256.270  256.492  256.381  -0.222  -0.223 
1975-122T21:46:12.880  256.300  256.522  256.411  -0.222  -0.223 
1975-122T21:53:27.591  256.241  256.463  256.352  -0.222  -0.226 
1975-122T22:00:42.301  256.225  256.446  256.335  -0.222  -0.223 
1975-122T22:07:57.012  256.300  256.522  256.411  -0.222  -0.223 
1975-122T22:15:11.721  256.300  256.522  256.411  -0.222  -0.223 
1975-122T22:22:26.432  256.262  256.484  256.373  -0.222  -0.223 
1975-122T22:29:41.142  256.270  256.492  256.381  -0.222  -0.223 
1975-122T22:36:55.853  256.270  256.492  256.381  -0.222  -0.223 
1975-122T22:44:10.563  256.300  256.522  256.411  -0.222  -0.223 
1975-122T22:51:25.274  256.262  256.484  256.373  -0.222  -0.223 
1975-122T22:58:39.983  256.270  256.492  256.381  -0.222  -0.223 
1975-122T23:05:54.695  256.300  256.522  256.411  -0.222  -0.223 
1975-122T23:20:24.115  256.262  256.484  256.373  -0.222  -0.223 
1975-122T23:27:38.827  256.300  256.522  256.411  -0.222  -0.223 
1975-122T23:34:53.538  256.241  256.463  256.352  -0.222  -0.223 
1975-122T23:42:08.248  256.225  256.446  256.335  -0.222  -0.223 
1975-122T23:49:22.959  256.262  256.484  256.373  -0.222  -0.223 
1975-122T23:56:37.668  256.262  256.484  256.373  -0.222  -0.226 
1975-123T00:03:52.379  256.225  256.446  256.335  -0.222  -0.223 
1975-123T00:11:07.090  256.233  256.454  256.344  -0.222  -0.223 
1975-123T00:18:21.800  256.262  256.484  256.373  -0.222  -0.223 
1975-123T00:25:36.510  256.300  256.522  256.411  -0.222  -0.223 
1975-123T00:32:51.221  256.292  256.514  256.403  -0.222  -0.226 
1975-123T00:40:05.932  256.300  256.522  256.411  -0.222  -0.226 
1975-123T00:47:20.643  256.300  256.522  256.411  -0.222  -0.223 
1975-123T00:54:35.353  256.300  256.522  256.411  -0.222  -0.223 
1975-123T01:01:50.065  256.262  256.484  256.373  -0.222  -0.223 
1975-123T01:09:04.774  256.300  256.522  256.411  -0.222  -0.223 
1975-123T01:16:19.488  256.262  256.484  256.373  -0.222  -0.223 
1975-123T01:23:34.198  256.284  256.506  256.395  -0.222  -0.223 
1975-123T01:30:48.907  256.292  256.514  256.403  -0.222  -0.223 
1975-123T01:38:03.617  256.262  256.484  256.373  -0.222  -0.223 
1975-123T01:45:18.326  256.262  256.484  256.373  -0.222  -0.223 
1975-123T01:52:33.036  256.292  256.514  256.403  -0.222  -0.223 
1975-123T01:59:47.744  256.300  256.522  256.411  -0.222  -0.223 
1975-123T02:07:02.453  256.262  256.484  256.373  -0.222  -0.223 
1975-123T02:14:17.163  256.262  256.484  256.373  -0.222  -0.223 
1975-123T02:21:31.872  256.292  256.514  256.403  -0.222  -0.223 
1975-123T02:28:46.583  256.292  256.514  256.403  -0.222  -0.223 
1975-123T02:36:01.291  256.292  256.514  256.403  -0.222  -0.223 
1975-123T02:43:16.002  256.284  256.506  256.395  -0.222  -0.223 
1975-123T02:50:30.710  256.254  256.476  256.365  -0.222  -0.223 
1975-123T02:57:45.421  256.225  256.446  256.335  -0.222  -0.226 
1975-123T03:05:00.129  256.225  256.446  256.335  -0.222  -0.223 
1975-123T03:12:14.840  256.254  256.476  256.365  -0.222  -0.223 
1975-123T03:19:29.549  256.292  256.514  256.403  -0.222  -0.223 
1975-123T03:26:44.259  256.300  256.522  256.411  -0.222  -0.223 
1975-123T03:33:58.968  256.262  256.484  256.373  -0.222  -0.223 
1975-123T03:41:13.677  256.254  256.476  256.365  -0.222  -0.223 
1975-123T03:48:28.387  256.262  256.484  256.373  -0.222  -0.223 
1975-123T03:55:43.096  256.300  256.522  256.411  -0.222  -0.223 
1975-123T04:02:57.806  256.254  256.476  256.365  -0.222  -0.223 
1975-123T04:10:12.515  256.330  256.552  256.441  -0.222  -0.226 
1975-123T04:17:27.226  256.262  256.484  256.373  -0.222  -0.223 
1975-123T04:24:41.934  256.254  256.476  256.365  -0.222  -0.223 
1975-123T04:31:56.645  256.284  256.506  256.395  -0.222  -0.223 
1975-123T04:39:11.353  256.284  256.506  256.395  -0.222  -0.223 
1975-123T04:46:26.063  256.284  256.506  256.395  -0.222  -0.223 
1975-123T04:53:40.774  256.284  256.506  256.395  -0.222  -0.226 
1975-123T05:00:55.484  256.254  256.476  256.365  -0.222  -0.223 
1975-123T05:08:10.192  256.284  256.506  256.395  -0.222  -0.223 
1975-123T05:15:24.902  256.254  256.476  256.365  -0.222  -0.226 
1975-123T05:22:39.613  256.284  256.506  256.395  -0.222  -0.223 
1975-123T05:29:54.322  256.292  256.514  256.403  -0.222  -0.223 
1975-123T05:37:09.031  256.254  256.476  256.365  -0.222  -0.226 
1975-123T05:44:23.741  256.292  256.514  256.403  -0.222  -0.223 
1975-123T05:51:38.452  256.284  256.506  256.395  -0.222  -0.223 
1975-123T05:58:53.162  256.254  256.476  256.365  -0.222  -0.223 
1975-123T06:06:07.870  256.262  256.484  256.373  -0.222  -0.226 
1975-123T06:13:22.580  256.254  256.476  256.365  -0.222  -0.223 
1975-123T06:20:37.291  256.254  256.476  256.365  -0.222  -0.223 
1975-123T06:27:52.001  256.292  256.514  256.403  -0.222  -0.223 
1975-123T06:35:06.710  256.224  256.447  256.335  -0.222  -0.223 
1975-123T06:42:21.420  256.284  256.506  256.395  -0.222  -0.223 
1975-123T06:49:36.131  256.254  256.476  256.365  -0.222  -0.223 
1975-123T06:56:50.841  256.284  256.506  256.395  -0.222  -0.223 
1975-123T07:04:05.550  256.284  256.506  256.395  -0.222  -0.223 
1975-123T07:11:20.260  256.284  256.506  256.395  -0.222  -0.223 
1975-123T07:18:34.971  256.254  256.476  256.365  -0.222  -0.223 
1975-123T07:25:49.681  256.284  256.506  256.395  -0.222  -0.223 
1975-123T07:33:04.390  256.284  256.506  256.395  -0.222  -0.223 
1975-123T07:40:19.100  256.254  256.476  256.365  -0.222  -0.223 
1975-123T07:47:33.811  256.225  256.446  256.335  -0.222  -0.226 
1975-123T07:54:48.521  256.284  256.506  256.395  -0.222  -0.226 
1975-123T08:02:03.230  256.292  256.514  256.403  -0.222  -0.223 
1975-123T08:09:17.950  256.254  256.476  256.365  -0.222  -0.223 
1975-123T08:16:32.659  256.254  256.476  256.365  -0.222  -0.226 
1975-123T08:23:47.370  256.254  256.476  256.365  -0.222  -0.223 
1975-123T08:31:02.080  256.254  256.476  256.365  -0.222  -0.223 
1975-123T08:38:16.792  256.254  256.476  256.365  -0.222  -0.223 
1975-123T08:45:31.502  256.284  256.506  256.395  -0.222  -0.223 
1975-123T08:52:46.212  256.292  256.514  256.403  -0.222  -0.223 
1975-123T09:00:00.922  256.284  256.506  256.395  -0.222  -0.223 
1975-123T09:07:15.633  256.284  256.506  256.395  -0.222  -0.223 
1975-123T09:14:30.343  256.254  256.476  256.365  -0.222  -0.223 
1975-123T09:21:45.055  256.292  256.514  256.403  -0.222  -0.223 
1975-123T09:28:59.764  256.254  256.476  256.365  -0.222  -0.223 
1975-123T09:36:14.476  256.254  256.476  256.365  -0.222  -0.223 
1975-123T09:43:29.186  256.254  256.476  256.365  -0.222  -0.223 
1975-123T09:50:43.896  256.284  256.506  256.395  -0.222  -0.223 
1975-123T10:12:28.012  256.284  256.506  256.395  -0.222  -0.226 
1975-123T10:19:42.720  256.254  256.476  256.365  -0.222  -0.223 
1975-123T10:26:57.430  256.284  256.506  256.395  -0.222  -0.223 
1975-123T10:34:12.141  256.246  256.468  256.357  -0.222  -0.223 
1975-123T10:41:26.851  256.246  256.468  256.357  -0.222  -0.223 
1975-123T10:48:41.561  256.254  256.476  256.365  -0.222  -0.226 
1975-123T10:55:56.271  256.284  256.506  256.395  -0.222  -0.223 
1975-123T11:03:10.980  256.322  256.544  256.433  -0.222  -0.223 
1975-123T11:10:25.690  256.292  256.514  256.403  -0.222  -0.223 
1975-123T11:32:09.819  256.292  256.514  256.403  -0.222  -0.223 
1975-123T11:39:24.529  256.217  256.438  256.327  -0.222  -0.223 
1975-123T11:46:39.239  256.284  256.506  256.395  -0.222  -0.226 
1975-123T11:53:53.949  256.284  256.506  256.395  -0.222  -0.223 
1975-123T12:01:08.660  256.284  256.506  256.395  -0.222  -0.223 
1975-123T12:08:23.387  256.284  256.506  256.395  -0.222  -0.223 
1975-123T12:15:38.097  256.284  256.506  256.395  -0.222  -0.223 
1975-123T12:22:52.807  256.284  256.506  256.395  -0.222  -0.223 
1975-123T12:30:07.516  256.284  256.506  256.395  -0.222  -0.223 
1975-123T12:37:22.224  256.284  256.506  256.395  -0.222  -0.223 
1975-123T12:44:36.934  256.254  256.476  256.365  -0.222  -0.223 
1975-123T12:51:51.644  256.284  256.506  256.395  -0.222  -0.223 
1975-123T12:59:06.353  256.284  256.506  256.395  -0.222  -0.223 
1975-123T13:06:21.063  256.322  256.544  256.433  -0.222  -0.223 
1975-123T13:13:35.773  256.254  256.476  256.365  -0.222  -0.223 
1975-123T13:20:50.482  256.246  256.468  256.357  -0.222  -0.223 
1975-123T13:28:05.190  256.284  256.506  256.395  -0.222  -0.226 
1975-123T13:35:19.900  256.322  256.544  256.433  -0.222  -0.223 
1975-123T13:42:34.610  256.246  256.468  256.357  -0.222  -0.223 
1975-123T13:49:49.319  256.284  256.506  256.395  -0.222  -0.223 
1975-123T13:57:04.029  256.314  256.536  256.425  -0.222  -0.223 
1975-123T14:04:18.739  256.284  256.506  256.395  -0.222  -0.223 
1975-123T14:11:33.447  256.208  256.430  256.319  -0.222  -0.223 
1975-123T14:18:48.158  256.284  256.506  256.395  -0.222  -0.223 
1975-123T14:26:02.866  256.246  256.468  256.357  -0.222  -0.223 
1975-123T14:33:17.576  256.246  256.468  256.357  -0.222  -0.223 
1975-123T14:40:32.286  256.284  256.506  256.395  -0.222  -0.223 
1975-123T14:47:46.995  256.238  256.460  256.349  -0.222  -0.223 
1975-123T14:55:01.705  256.284  256.506  256.395  -0.222  -0.223 
1975-123T15:02:16.415  256.284  256.506  256.395  -0.222  -0.226 
1975-123T15:09:31.125  256.284  256.506  256.395  -0.222  -0.223 
1975-123T15:16:45.834  256.284  256.506  256.395  -0.222  -0.223 
1975-123T15:24:00.544  256.284  256.506  256.395  -0.222  -0.226 
1975-123T15:31:15.254  256.284  256.506  256.395  -0.222  -0.226 
1975-123T15:38:29.963  256.284  256.506  256.395  -0.222  -0.226 
1975-123T15:45:44.673  256.284  256.506  256.395  -0.222  -0.223 
1975-123T15:52:59.383  256.284  256.506  256.395  -0.222  -0.223 
1975-123T16:00:14.093  256.284  256.506  256.395  -0.222  -0.223 
1975-123T16:07:28.802  256.284  256.506  256.395  -0.222  -0.223 
1975-123T16:14:43.512  256.322  256.544  256.433  -0.222  -0.223 
1975-123T16:21:58.222  256.254  256.476  256.365  -0.222  -0.223 
1975-123T16:29:12.942  256.284  256.506  256.395  -0.222  -0.226 
1975-123T16:36:27.650  256.284  256.506  256.395  -0.222  -0.223 
1975-123T16:43:42.360  256.284  256.506  256.395  -0.222  -0.223 
1975-123T16:50:57.069  256.254  256.476  256.365  -0.222  -0.226 
1975-123T16:58:11.779  256.284  256.506  256.395  -0.222  -0.223 
1975-123T17:05:26.489  256.284  256.506  256.395  -0.222  -0.223 
1975-123T17:12:41.197  256.284  256.506  256.395  -0.222  -0.223 
1975-123T17:19:55.906  256.284  256.506  256.395  -0.222  -0.223 
1975-123T17:27:10.616  256.284  256.506  256.395  -0.222  -0.223 
1975-123T17:34:25.326  256.284  256.506  256.395  -0.222  -0.223 
1975-123T17:41:40.036  256.284  256.506  256.395  -0.222  -0.223 
1975-123T17:48:54.745  256.284  256.506  256.395  -0.222  -0.223 
