time                     TG11A    TG11B  TG11avg   DTH11   DTL11 
1975-110T11:04:08.099  255.816  256.088  255.952  -0.272  -0.273 
1975-110T11:11:22.815  255.846  256.118  255.982  -0.272  -0.270 
1975-110T11:18:37.533  255.846  256.118  255.982  -0.272  -0.273 
1975-110T11:25:52.256  255.816  256.088  255.952  -0.272  -0.273 
1975-110T11:33:06.972  255.846  256.118  255.982  -0.272  -0.270 
1975-110T11:40:21.688  255.846  256.118  255.982  -0.272  -0.270 
1975-110T11:47:36.406  255.816  256.088  255.952  -0.272  -0.270 
1975-110T11:54:51.122  255.846  256.118  255.982  -0.272  -0.273 
1975-110T12:02:05.841  255.846  256.118  255.982  -0.272  -0.276 
1975-110T12:09:20.555  255.846  256.118  255.982  -0.272  -0.273 
1975-110T12:16:35.271  255.816  256.088  255.952  -0.272  -0.273 
1975-110T12:23:49.989  255.816  256.088  255.952  -0.272  -0.270 
1975-110T12:31:04.707  255.846  256.118  255.982  -0.272  -0.279 
1975-110T12:38:19.421  255.846  256.118  255.982  -0.272  -0.270 
1975-110T12:45:34.139  255.816  256.088  255.952  -0.272  -0.273 
1975-110T12:52:48.855  255.846  256.118  255.982  -0.272  -0.273 
1975-110T13:00:03.572  255.816  256.088  255.952  -0.272  -0.270 
1975-110T13:07:18.288  255.846  256.118  255.982  -0.272  -0.273 
1975-110T13:14:33.006  255.846  256.118  255.982  -0.272  -0.273 
1975-110T13:21:47.720  255.846  256.118  255.982  -0.272  -0.270 
1975-110T13:29:02.436  255.846  256.118  255.982  -0.272  -0.273 
1975-110T13:36:17.154  255.846  256.118  255.982  -0.272  -0.270 
1975-110T13:43:31.868  255.846  256.118  255.982  -0.272  -0.270 
1975-110T13:50:46.584  255.816  256.088  255.952  -0.272  -0.273 
1975-110T13:58:01.302  255.816  256.088  255.952  -0.272  -0.270 
1975-110T14:05:16.017  255.816  256.088  255.952  -0.272  -0.270 
1975-110T14:12:30.733  255.816  256.088  255.952  -0.272  -0.276 
1975-110T14:19:45.449  255.846  256.118  255.982  -0.272  -0.273 
1975-110T14:27:00.165  255.816  256.088  255.952  -0.272  -0.273 
1975-110T14:34:14.881  255.816  256.088  255.952  -0.272  -0.273 
1975-110T14:41:29.597  255.846  256.118  255.982  -0.272  -0.270 
1975-110T14:48:44.313  255.816  256.088  255.952  -0.272  -0.273 
1975-110T14:55:59.029  255.816  256.088  255.952  -0.272  -0.273 
1975-110T15:03:13.758  255.816  256.088  255.952  -0.272  -0.276 
1975-110T15:10:28.474  255.846  256.118  255.982  -0.272  -0.270 
1975-110T15:17:43.188  255.816  256.088  255.952  -0.272  -0.273 
1975-110T15:24:57.904  255.816  256.088  255.952  -0.272  -0.270 
1975-110T15:32:12.620  255.816  256.088  255.952  -0.272  -0.273 
1975-110T15:39:27.336  255.816  256.088  255.952  -0.272  -0.269 
1975-110T15:46:42.052  255.846  256.118  255.982  -0.272  -0.269 
1975-110T15:53:56.771  255.816  256.088  255.952  -0.272  -0.276 
1975-110T16:01:11.485  255.816  256.088  255.952  -0.272  -0.273 
1975-110T16:08:26.201  255.816  256.088  255.952  -0.272  -0.269 
1975-110T16:15:40.917  255.816  256.088  255.952  -0.272  -0.273 
1975-110T16:22:55.633  255.816  256.088  255.952  -0.272  -0.276 
1975-110T16:30:10.347  255.846  256.118  255.982  -0.272  -0.266 
1975-110T16:37:25.063  255.816  256.088  255.952  -0.272  -0.269 
1975-110T16:44:39.781  255.816  256.088  255.952  -0.272  -0.276 
1975-110T16:51:54.497  255.846  256.118  255.982  -0.272  -0.269 
1975-110T16:59:09.213  255.846  256.118  255.982  -0.272  -0.273 
1975-110T17:06:23.927  255.884  256.156  256.020  -0.272  -0.269 
1975-110T17:13:38.646  255.816  256.088  255.952  -0.272  -0.273 
1975-110T17:20:53.360  255.816  256.088  255.952  -0.272  -0.273 
1975-110T17:28:08.076  255.846  256.118  255.982  -0.272  -0.276 
1975-110T17:35:22.792  255.816  256.088  255.952  -0.272  -0.269 
1975-110T17:42:37.508  255.816  256.088  255.952  -0.272  -0.269 
1975-110T17:49:52.226  255.816  256.088  255.952  -0.272  -0.269 
1975-110T17:57:06.940  255.816  256.088  255.952  -0.272  -0.273 
1975-110T18:04:21.658  255.846  256.118  255.982  -0.272  -0.273 
1975-110T18:11:36.375  255.816  256.088  255.952  -0.272  -0.273 
1975-110T18:18:51.089  255.846  256.118  255.982  -0.272  -0.269 
1975-110T18:26:05.807  255.884  256.156  256.020  -0.272  -0.273 
1975-110T18:33:20.524  255.846  256.118  255.982  -0.272  -0.273 
1975-110T18:40:35.239  255.854  256.126  255.990  -0.272  -0.269 
1975-110T18:47:49.956  255.816  256.088  255.952  -0.272  -0.276 
1975-110T18:55:04.672  255.816  256.088  255.952  -0.272  -0.273 
1975-110T19:02:19.388  255.846  256.118  255.982  -0.272  -0.269 
1975-110T19:09:34.104  255.846  256.118  255.982  -0.272  -0.276 
1975-110T19:16:48.820  255.816  256.088  255.952  -0.272  -0.269 
1975-110T19:24:03.538  255.846  256.118  255.982  -0.272  -0.269 
1975-110T19:31:18.254  255.846  256.118  255.982  -0.272  -0.273 
1975-110T19:38:32.971  255.816  256.088  255.952  -0.272  -0.276 
1975-110T19:45:47.688  255.846  256.118  255.982  -0.272  -0.269 
1975-110T19:53:02.404  255.846  256.118  255.982  -0.272  -0.269 
1975-110T20:00:17.120  255.846  256.118  255.982  -0.272  -0.273 
1975-110T20:07:31.838  255.808  256.080  255.944  -0.272  -0.269 
1975-110T20:14:46.554  255.816  256.088  255.952  -0.272  -0.269 
1975-110T20:22:01.270  255.846  256.118  255.982  -0.272  -0.269 
1975-110T20:29:15.987  255.816  256.088  255.952  -0.272  -0.269 
1975-110T20:36:30.703  255.846  256.118  255.982  -0.272  -0.276 
1975-110T20:43:45.421  255.846  256.118  255.982  -0.272  -0.273 
1975-110T20:51:00.138  255.816  256.088  255.952  -0.272  -0.269 
1975-110T20:58:14.854  255.816  256.088  255.952  -0.272  -0.269 
1975-110T21:05:29.572  255.846  256.118  255.982  -0.272  -0.273 
1975-110T21:12:44.289  255.846  256.118  255.982  -0.272  -0.273 
1975-110T21:19:59.005  255.846  256.118  255.982  -0.272  -0.273 
1975-110T21:27:13.721  255.846  256.118  255.982  -0.272  -0.269 
1975-110T21:34:28.438  255.846  256.118  255.982  -0.272  -0.273 
1975-110T21:41:43.156  255.846  256.118  255.982  -0.272  -0.273 
1975-110T21:48:57.873  255.808  256.080  255.944  -0.272  -0.273 
1975-110T21:56:12.589  255.846  256.118  255.982  -0.272  -0.269 
1975-110T22:03:27.308  255.846  256.118  255.982  -0.272  -0.273 
1975-110T22:10:42.024  255.846  256.118  255.982  -0.272  -0.276 
1975-110T22:17:56.740  255.846  256.118  255.982  -0.272  -0.269 
1975-110T22:25:11.456  255.846  256.118  255.982  -0.272  -0.269 
1975-110T22:32:26.172  255.846  256.118  255.982  -0.272  -0.273 
1975-110T22:39:40.889  255.846  256.118  255.982  -0.272  -0.273 
1975-110T22:46:55.607  255.816  256.088  255.952  -0.272  -0.273 
1975-110T22:54:10.324  255.846  256.118  255.982  -0.272  -0.269 
1975-110T23:01:25.050  255.876  256.148  256.012  -0.272  -0.276 
1975-110T23:08:39.766  255.846  256.118  255.982  -0.272  -0.269 
1975-110T23:15:54.482  255.846  256.118  255.982  -0.272  -0.273 
1975-110T23:23:09.198  255.846  256.118  255.982  -0.272  -0.273 
1975-110T23:30:23.915  255.846  256.118  255.982  -0.273  -0.272 
1975-110T23:37:38.634  255.816  256.088  255.952  -0.271  -0.266 
1975-110T23:44:53.349  255.846  256.118  255.982  -0.272  -0.269 
1975-110T23:52:08.066  255.884  256.156  256.020  -0.272  -0.273 
1975-110T23:59:22.783  255.816  256.088  255.952  -0.272  -0.273 
1975-111T00:06:37.499  255.816  256.088  255.952  -0.272  -0.269 
1975-111T00:13:52.215  255.884  256.156  256.020  -0.272  -0.273 
1975-111T00:21:06.932  255.846  256.118  255.982  -0.272  -0.272 
1975-111T00:28:21.647  255.846  256.118  255.982  -0.272  -0.269 
1975-111T00:35:36.364  255.846  256.118  255.982  -0.272  -0.269 
1975-111T00:42:51.092  255.846  256.118  255.982  -0.272  -0.273 
1975-111T00:50:05.809  255.846  256.118  255.982  -0.272  -0.269 
1975-111T00:57:20.525  255.846  256.118  255.982  -0.272  -0.273 
1975-111T01:04:35.242  255.846  256.118  255.982  -0.272  -0.273 
1975-111T01:11:49.958  255.808  256.080  255.944  -0.272  -0.269 
1975-111T01:19:04.675  255.816  256.088  255.952  -0.272  -0.273 
1975-111T01:26:19.391  255.846  256.118  255.982  -0.272  -0.266 
1975-111T01:33:34.108  255.846  256.118  255.982  -0.272  -0.269 
1975-111T01:40:48.824  255.846  256.118  255.982  -0.271  -0.269 
1975-111T01:48:03.541  255.846  256.118  255.982  -0.273  -0.263 
1975-111T01:55:18.257  255.846  256.118  255.982  -0.271  -0.269 
1975-111T02:02:32.974  255.884  256.156  256.020  -0.273  -0.269 
1975-111T02:09:47.690  255.846  256.118  255.982  -0.272  -0.269 
1975-111T02:17:02.406  255.846  256.118  255.982  -0.272  -0.279 
1975-111T02:24:17.123  255.884  256.156  256.020  -0.272  -0.269 
1975-111T02:31:31.840  255.847  256.117  255.982  -0.270  -0.276 
1975-111T02:38:46.557  255.846  256.118  255.982  -0.272  -0.269 
1975-111T02:46:01.273  255.846  256.118  255.982  -0.272  -0.272 
1975-111T02:53:15.989  255.846  256.118  255.982  -0.272  -0.272 
1975-111T03:00:30.707  255.884  256.156  256.020  -0.272  -0.269 
1975-111T03:07:45.424  255.846  256.118  255.982  -0.272  -0.276 
1975-111T03:15:00.139  255.816  256.088  255.952  -0.272  -0.276 
1975-111T03:22:14.858  255.846  256.118  255.982  -0.272  -0.272 
1975-111T03:29:29.574  255.846  256.118  255.982  -0.272  -0.266 
1975-111T03:36:44.290  255.816  256.088  255.952  -0.272  -0.276 
1975-111T03:43:59.007  255.816  256.088  255.952  -0.272  -0.273 
1975-111T03:51:13.725  255.816  256.088  255.952  -0.272  -0.276 
1975-111T03:58:28.441  255.816  256.088  255.952  -0.271  -0.269 
1975-111T04:05:43.157  255.846  256.118  255.982  -0.271  -0.273 
1975-111T04:12:57.875  255.816  256.088  255.952  -0.272  -0.266 
1975-111T04:20:12.592  255.816  256.088  255.952  -0.272  -0.269 
1975-111T04:27:27.308  255.846  256.118  255.982  -0.272  -0.266 
1975-111T04:34:42.026  255.816  256.088  255.952  -0.272  -0.269 
1975-111T04:41:56.742  255.846  256.118  255.982  -0.272  -0.272 
1975-111T04:49:11.459  255.846  256.118  255.982  -0.273  -0.276 
1975-111T04:56:26.176  255.846  256.118  255.982  -0.272  -0.266 
1975-111T05:03:40.894  255.846  256.118  255.982  -0.272  -0.250 
1975-111T05:10:55.611  255.816  256.088  255.952  -0.271  -0.272 
1975-111T05:18:10.328  255.846  256.118  255.982  -0.272  -0.269 
1975-111T05:25:25.044  255.854  256.126  255.990  -0.272  -0.269 
1975-111T05:32:39.761  255.846  256.118  255.982  -0.272  -0.272 
1975-111T05:39:54.478  255.854  256.126  255.990  -0.272  -0.276 
1975-111T05:47:09.195  255.846  256.118  255.982  -0.272  -0.272 
1975-111T05:54:23.913  255.884  256.156  256.020  -0.272  -0.266 
1975-111T06:01:38.631  255.816  256.088  255.952  -0.272  -0.279 
1975-111T06:08:53.348  255.846  256.118  255.982  -0.272  -0.266 
1975-111T06:16:08.064  255.884  256.156  256.020  -0.273  -0.266 
1975-111T06:23:22.781  255.846  256.118  255.982  -0.272  -0.273 
1975-111T06:30:37.500  255.846  256.118  255.982  -0.272  -0.272 
1975-111T06:37:52.217  255.846  256.118  255.982  -0.272  -0.273 
1975-111T06:45:06.934  255.846  256.118  255.982  -0.272  -0.276 
1975-111T06:52:21.651  255.876  256.148  256.012  -0.271  -0.269 
1975-111T06:59:36.368  255.846  256.118  255.982  -0.272  -0.276 
1975-111T07:06:51.086  255.846  256.118  255.982  -0.272  -0.269 
1975-111T07:14:05.804  255.884  256.156  256.020  -0.272  -0.272 
1975-111T07:21:20.521  255.846  256.118  255.982  -0.272  -0.272 
1975-111T07:28:35.239  255.846  256.118  255.982  -0.271  -0.279 
1975-111T07:35:49.956  255.846  256.118  255.982  -0.272  -0.276 
1975-111T07:43:04.673  255.846  256.118  255.982  -0.272  -0.269 
1975-111T07:50:19.390  255.846  256.118  255.982  -0.271  -0.272 
1975-111T07:57:34.109  255.846  256.118  255.982  -0.272  -0.276 
1975-111T08:04:48.827  255.846  256.118  255.982  -0.272  -0.272 
1975-111T08:19:18.261  255.846  256.118  255.982  -0.272  -0.272 
1975-111T08:26:32.979  255.846  256.118  255.982  -0.272  -0.269 
1975-111T08:33:47.697  255.884  256.156  256.020  -0.272  -0.272 
1975-111T08:41:02.415  255.816  256.088  255.952  -0.272  -0.276 
1975-111T08:48:17.133  255.846  256.118  255.982  -0.272  -0.269 
1975-111T08:55:31.850  255.846  256.118  255.982  -0.272  -0.266 
1975-111T09:02:46.567  255.846  256.118  255.982  -0.271  -0.279 
1975-111T09:10:01.286  255.846  256.118  255.982  -0.272  -0.276 
1975-111T09:17:16.004  255.846  256.118  255.982  -0.272  -0.269 
1975-111T09:24:30.722  255.846  256.118  255.982  -0.272  -0.269 
1975-111T09:31:45.440  255.846  256.118  255.982  -0.271  -0.269 
1975-111T09:39:00.156  255.846  256.118  255.982  -0.272  -0.272 
1975-111T09:46:14.875  255.884  256.156  256.020  -0.272  -0.272 
1975-111T09:53:29.591  255.846  256.118  255.982  -0.271  -0.269 
1975-111T10:00:44.309  255.786  256.058  255.922  -0.272  -0.272 
1975-111T10:07:59.027  255.846  256.118  255.982  -0.273  -0.253 
1975-111T10:15:13.743  255.846  256.118  255.982  -0.272  -0.269 
1975-111T10:22:28.461  255.846  256.118  255.982  -0.272  -0.266 
1975-111T10:29:43.180  255.846  256.118  255.982  -0.271  -0.272 
1975-111T10:36:57.896  255.846  256.118  255.982  -0.271  -0.269 
1975-111T10:44:12.614  255.884  256.156  256.020  -0.272  -0.279 
1975-111T10:51:27.332  255.816  256.088  255.952  -0.272  -0.272 
1975-111T10:58:42.050  255.884  256.156  256.020  -0.272  -0.276 
1975-111T11:05:56.766  255.846  256.118  255.982  -0.271  -0.272 
1975-111T11:13:11.485  255.884  256.156  256.020  -0.272  -0.266 
1975-111T11:20:26.203  255.846  256.118  255.982  -0.271  -0.269 
1975-111T11:27:40.921  255.846  256.118  255.982  -0.272  -0.266 
1975-111T11:34:55.637  255.846  256.118  255.982  -0.271  -0.272 
1975-111T11:42:10.355  255.846  256.118  255.982  -0.272  -0.269 
1975-111T11:49:25.074  255.854  256.126  255.990  -0.272  -0.269 
1975-111T11:56:39.792  255.817  256.088  255.952  -0.271  -0.272 
1975-111T12:03:54.508  255.854  256.126  255.990  -0.272  -0.269 
1975-111T12:11:09.226  255.816  256.088  255.952  -0.272  -0.276 
1975-111T12:18:23.944  255.846  256.118  255.982  -0.272  -0.276 
1975-111T12:25:38.663  255.808  256.080  255.944  -0.272  -0.269 
1975-111T12:32:53.381  255.846  256.118  255.982  -0.271  -0.272 
1975-111T12:40:08.099  255.846  256.118  255.982  -0.272  -0.272 
1975-111T12:47:22.817  255.846  256.118  255.982  -0.272  -0.269 
1975-111T12:54:37.533  255.846  256.118  255.982  -0.272  -0.276 
1975-111T13:01:52.252  255.846  256.118  255.982  -0.271  -0.266 
1975-111T13:09:06.970  255.846  256.118  255.982  -0.271  -3.551 
1975-111T13:16:21.688  255.846  256.118  255.982  -0.272  -0.269 
1975-111T13:23:36.406  255.846  256.118  255.982  -0.272  -0.269 
1975-111T13:30:51.125  255.846  256.118  255.982  -0.272  -0.272 
1975-111T13:38:05.843  255.884  256.156  256.020  -0.272  -0.276 
1975-111T13:45:20.561  255.846  256.118  255.982  -0.272  -0.269 
1975-111T13:52:35.279  255.816  256.088  255.952  -0.272  -0.272 
1975-111T13:59:49.997  255.808  256.080  255.944  -0.272  -0.272 
1975-111T14:07:04.714  255.816  256.088  255.952  -0.272  -0.269 
1975-111T14:14:19.432  255.816  256.088  255.952  -0.272  -0.266 
1975-111T14:21:34.150  255.846  256.118  255.982  -0.272  -0.269 
1975-111T14:28:48.868  255.846  256.118  255.982  -0.272  -0.272 
1975-111T14:36:03.586  255.846  256.118  255.982  -0.272  -0.269 
1975-111T14:43:18.305  255.846  256.118  255.982  -0.272  -0.272 
1975-111T14:50:33.023  255.884  256.156  256.020  -0.272  -0.272 
1975-111T14:57:47.741  255.846  256.118  255.982  -0.272  -0.272 
1975-111T15:05:02.453  255.854  256.126  255.990  -0.272  -0.269 
1975-111T15:12:17.169  255.884  256.156  256.020  -0.272  -0.269 
1975-111T15:19:31.887  255.854  256.126  255.990  -0.272  -0.272 
1975-111T15:26:46.605  255.817  256.088  255.952  -0.271  -0.269 
1975-111T15:34:01.322  255.816  256.088  255.952  -0.271  -0.259 
1975-111T15:41:16.050  255.816  256.088  255.952  -0.272  -0.269 
1975-111T15:48:30.766  255.846  256.118  255.982  -0.271  -0.269 
1975-111T15:55:45.483  255.718  256.322  256.020  -0.604  -0.272 
1975-111T16:03:00.201  255.816  256.088  255.952  -0.272  -0.269 
1975-111T16:15:40.955  255.846  256.118  255.982  -0.272  -0.272 
1975-111T16:41:02.470  255.846  256.118  255.982  -0.271  -0.269 
1975-111T16:47:22.847  255.846  256.118  255.982  -0.271  -0.272 
1975-111T16:54:37.563  255.846  256.118  255.982  -0.272  -0.269 
1975-111T17:01:52.281  255.817  256.088  255.952  -0.271  -0.269 
1975-111T17:09:06.999  255.846  256.118  255.982  -0.272  -0.269 
1975-111T17:16:21.716  255.816  256.088  255.952  -0.272  -0.272 
1975-111T17:23:36.432  255.816  256.088  255.952  -0.272  -0.269 
1975-111T17:30:51.150  255.816  256.088  255.952  -0.272  -0.272 
1975-111T17:38:05.868  255.846  256.118  255.982  -0.271  -0.269 
1975-111T17:45:20.584  255.846  256.118  255.982  -0.271  -0.272 
1975-111T17:52:35.302  255.846  256.118  255.982  -0.271  -0.272 
1975-111T17:59:50.019  255.846  256.118  255.982  -0.272  -0.272 
1975-111T18:07:04.737  255.846  256.118  255.982  -0.272  -0.269 
1975-111T18:14:19.453  255.816  256.088  255.952  -0.272  -0.269 
1975-111T18:21:34.171  255.846  256.118  255.982  -0.272  -0.272 
1975-111T18:28:48.888  255.816  256.088  255.952  -0.272  -0.272 
1975-111T18:36:03.605  255.846  256.118  255.982  -0.271  -0.269 
1975-111T18:43:18.323  255.846  256.118  255.982  -0.272  -0.269 
1975-111T18:50:33.040  255.846  256.118  255.982  -0.272  -0.269 
1975-111T18:57:47.758  255.876  256.148  256.012  -0.271  -0.272 
1975-111T19:05:02.475  255.817  256.088  255.952  -0.271  -0.272 
1975-111T19:12:17.192  255.846  256.118  255.982  -0.271  -0.272 
1975-111T19:19:31.910  255.846  256.118  255.982  -0.271  -0.269 
1975-111T19:26:46.627  255.816  256.088  255.952  -0.271  -0.272 
1975-111T19:34:01.346  255.846  256.118  255.982  -0.272  -0.269 
1975-111T19:41:16.062  255.846  256.118  255.982  -0.272  -0.269 
1975-111T19:48:30.781  255.816  256.088  255.952  -0.272  -0.272 
1975-111T19:55:45.498  255.846  256.118  255.982  -0.272  -0.269 
1975-111T20:03:00.216  255.876  256.148  256.012  -0.272  -0.269 
1975-111T20:10:14.933  255.846  256.118  255.982  -0.271  -0.272 
1975-111T20:17:29.652  255.816  256.088  255.952  -0.272  -0.269 
1975-111T20:24:44.369  255.846  256.118  255.982  -0.271  -0.272 
1975-111T20:31:59.086  255.846  256.118  255.982  -0.271  -0.269 
1975-111T20:39:13.804  255.854  256.126  255.990  -0.271  -0.272 
1975-111T20:46:28.523  255.816  256.088  255.952  -0.272  -0.272 
1975-111T20:53:43.240  255.846  256.118  255.982  -0.271  -0.272 
1975-111T21:00:57.957  255.846  256.118  255.982  -0.271  -0.272 
1975-111T21:08:12.676  255.846  256.118  255.982  -0.271  -0.272 
1975-111T21:15:27.394  255.816  256.088  255.952  -0.271  -0.272 
1975-111T21:22:42.111  255.876  256.148  256.012  -0.271  -0.269 
1975-111T21:29:56.830  255.846  256.118  255.982  -0.271  -0.272 
1975-111T21:37:11.547  255.816  256.088  255.952  -0.271  -0.262 
1975-111T21:44:26.266  255.816  256.088  255.952  -0.271  -0.269 
1975-111T21:51:40.983  255.846  256.118  255.982  -0.271  -0.272 
1975-111T21:58:55.698  255.846  256.118  255.982  -0.271  -0.269 
1975-111T22:06:10.417  255.876  256.148  256.012  -0.272  -0.269 
1975-111T22:13:25.134  255.816  256.088  255.952  -0.272  -0.269 
1975-111T22:20:39.853  255.884  256.156  256.020  -0.271  -0.269 
1975-111T22:27:54.570  255.846  256.118  255.982  -0.271  -0.272 
1975-111T22:35:09.289  255.816  256.088  255.952  -0.272  -0.272 
1975-111T22:42:24.006  255.846  256.118  255.982  -0.271  -0.266 
1975-111T22:49:38.725  255.816  256.088  255.952  -0.272  -0.269 
1975-111T22:56:53.448  255.846  256.118  255.982  -0.272  -0.269 
1975-111T23:04:08.168  255.846  256.118  255.982  -0.271  -0.272 
1975-111T23:11:22.885  255.816  256.088  255.952  -0.272  -0.269 
1975-111T23:18:37.604  255.816  256.088  255.952  -0.271  -0.266 
1975-111T23:25:52.322  255.846  256.118  255.982  -0.271  -0.269 
1975-111T23:33:07.040  255.846  256.118  255.982  -0.272  -0.269 
1975-111T23:40:21.759  255.846  256.118  255.982  -0.271  -0.272 
1975-111T23:47:36.476  255.846  256.118  255.982  -0.271  -0.269 
1975-111T23:54:51.195  255.846  256.118  255.982  -0.272  -0.272 
1975-112T00:02:05.914  255.876  256.147  256.012  -0.271  -0.269 
1975-112T00:09:20.631  255.846  256.118  255.982  -0.271  -0.269 
1975-112T00:16:35.350  255.846  256.118  255.982  -0.271  -0.272 
1975-112T00:23:50.068  255.846  256.118  255.982  -0.271  -0.272 
1975-112T00:31:04.788  255.816  256.088  255.952  -0.271  -0.272 
1975-112T00:38:19.505  255.846  256.118  255.982  -0.271  -0.269 
1975-112T00:45:34.224  255.816  256.088  255.952  -0.271  -0.269 
1975-112T00:52:48.943  255.846  256.118  255.982  -0.272  -0.272 
1975-112T01:00:03.661  255.816  256.088  255.952  -0.272  -0.275 
1975-112T01:07:18.380  255.846  256.118  255.982  -0.272  -0.272 
1975-112T01:14:33.097  255.846  256.118  255.982  -0.272  -0.269 
1975-112T01:21:47.817  255.816  256.088  255.952  -0.271  -0.272 
1975-112T01:29:02.536  255.816  256.088  255.952  -0.271  -0.269 
1975-112T01:36:17.253  255.846  256.118  255.982  -0.271  -0.272 
1975-112T01:43:31.972  255.846  256.118  255.982  -0.272  -0.272 
1975-112T01:50:46.690  255.846  256.118  255.982  -0.271  -0.275 
1975-112T01:58:01.409  255.847  256.117  255.982  -0.271  -0.266 
1975-112T02:05:16.127  255.884  256.156  256.020  -0.272  -0.272 
1975-112T02:12:30.845  255.846  256.118  255.982  -0.271  -0.269 
1975-112T02:19:45.563  255.846  256.118  255.982  -0.272  -0.272 
1975-112T02:27:00.281  255.817  256.088  255.952  -0.271  -0.272 
1975-112T02:34:14.997  255.884  256.156  256.020  -0.272  -0.272 
1975-112T02:41:29.716  255.876  256.148  256.012  -0.271  -0.269 
1975-112T02:48:44.433  255.846  256.118  255.982  -0.272  -0.269 
1975-112T02:55:59.150  255.854  256.126  255.990  -0.271  -0.272 
1975-112T03:03:13.868  255.838  256.110  255.974  -0.271  -0.269 
1975-112T03:10:28.585  255.846  256.118  255.982  -0.271  -0.269 
1975-112T03:17:43.304  255.808  256.080  255.944  -0.271  -0.269 
1975-112T03:24:58.021  255.846  256.118  255.982  -0.271  -0.269 
1975-112T03:32:12.738  255.847  256.117  255.982  -0.270  -0.266 
1975-112T03:39:27.456  255.846  256.118  255.982  -0.271  -0.272 
1975-112T03:46:42.174  255.816  256.088  255.952  -0.272  -0.272 
1975-112T03:53:56.891  255.816  256.088  255.952  -0.271  -0.269 
1975-112T04:01:11.609  255.816  256.088  255.952  -0.272  -0.272 
1975-112T04:08:26.326  255.846  256.118  255.982  -0.271  -0.272 
1975-112T04:15:41.045  255.876  256.148  256.012  -0.272  -0.269 
1975-112T04:22:55.762  255.846  256.118  255.982  -0.271  -0.269 
1975-112T04:30:10.479  255.846  256.118  255.982  -0.271  -0.269 
1975-112T04:37:25.198  255.846  256.118  255.982  -0.271  -0.275 
1975-112T04:44:39.916  255.846  256.118  255.982  -0.271  -0.269 
1975-112T04:51:54.633  255.846  256.118  255.982  -0.271  -0.272 
1975-112T04:59:09.350  255.846  256.118  255.982  -0.271  -0.272 
1975-112T05:06:24.068  255.817  256.088  255.952  -0.271  -0.272 
1975-112T05:13:38.787  255.846  256.118  255.982  -0.271  -0.269 
1975-112T05:20:53.505  255.846  256.118  255.982  -0.271  -0.269 
1975-112T05:28:08.223  255.817  256.088  255.952  -0.271  -0.265 
1975-112T05:35:22.940  255.817  256.088  255.952  -0.271  -0.272 
1975-112T05:42:37.658  255.816  256.088  255.952  -0.271  -0.266 
1975-112T05:49:52.377  255.846  256.118  255.982  -0.271  -0.272 
1975-112T05:57:07.095  255.846  256.118  255.982  -0.271  -0.272 
1975-112T06:04:21.812  255.846  256.118  255.982  -0.271  -0.269 
1975-112T06:11:36.530  255.846  256.118  255.982  -0.271  -0.272 
1975-112T06:18:51.248  255.876  256.148  256.012  -0.271  -0.272 
1975-112T06:26:05.967  255.914  256.186  256.050  -0.272  -0.272 
1975-112T06:33:20.685  255.846  256.118  255.982  -0.271  -0.272 
1975-112T06:40:35.402  255.817  256.088  255.952  -0.271  -0.272 
1975-112T06:47:50.120  255.846  256.118  255.982  -0.271  -0.269 
1975-112T06:55:04.838  255.846  256.118  255.982  -0.271  -0.269 
1975-112T07:02:19.557  255.846  256.118  255.982  -0.271  -0.269 
1975-112T07:09:34.276  255.846  256.118  255.982  -0.271  -0.269 
1975-112T07:16:48.993  255.876  256.147  256.012  -0.271  -0.272 
1975-112T07:24:03.711  255.846  256.118  255.982  -0.271  -0.269 
1975-112T07:31:18.430  255.846  256.118  255.982  -0.271  -0.272 
1975-112T07:38:33.148  255.846  256.118  255.982  -0.271  -0.269 
1975-112T07:45:47.866  255.846  256.118  255.982  -0.271  -0.272 
1975-112T07:53:02.584  255.846  256.118  255.982  -0.271  -0.269 
1975-112T08:00:17.302  255.846  256.118  255.982  -0.271  -0.272 
1975-112T08:07:32.022  255.846  256.118  255.982  -0.271  -0.272 
1975-112T08:14:46.740  255.846  256.118  255.982  -0.271  -0.272 
1975-112T08:22:01.458  255.817  256.088  255.952  -0.271  -0.272 
1975-112T08:29:16.176  255.876  256.147  256.012  -0.271  -0.269 
1975-112T08:36:30.896  255.876  256.147  256.012  -0.271  -0.272 
1975-112T08:43:45.614  255.817  256.088  255.952  -0.271  -0.269 
1975-112T08:51:00.332  255.876  256.148  256.012  -0.271  -0.269 
1975-112T08:58:15.050  255.884  256.156  256.020  -0.271  -0.272 
1975-112T09:05:29.770  255.876  256.147  256.012  -0.271  -0.272 
1975-112T09:12:44.487  255.914  256.186  256.050  -0.272  -0.269 
1975-112T09:19:59.207  255.846  256.118  255.982  -0.271  -0.272 
1975-112T09:27:13.925  255.846  256.118  255.982  -0.271  -0.269 
1975-112T09:34:28.644  255.884  256.155  256.020  -0.271  -0.262 
1975-112T09:48:58.080  255.847  256.117  255.982  -0.271  -0.266 
1975-112T09:56:12.800  255.884  256.156  256.020  -0.271  -0.266 
1975-112T10:03:27.519  255.846  256.118  255.982  -0.271  -0.262 
1975-112T10:10:42.237  255.846  256.118  255.982  -0.271  -0.272 
1975-112T10:17:56.955  255.876  256.148  256.012  -0.271  -0.269 
1975-112T10:25:11.675  255.816  256.088  255.952  -0.272  -0.272 
